innings,team,wicket_number,player_out,score,over
1,Royal Challengers Bangalore,1,D Padikkal,7,2.4
1,Royal Challengers Bangalore,2,KS Bharat,75,9.5
1,Royal Challengers Bangalore,3,V Kohli,126,16.5
1,Royal Challengers Bangalore,4,GJ Maxwell,161,19.3
1,Royal Challengers Bangalore,5,AB de Villiers,161,19.4
1,Royal Challengers Bangalore,6,Shahbaz Ahmed,162,20.2
2,Mumbai Indians,1,Q de Kock,57,7.4
2,Mumbai Indians,2,RG Sharma,79,10.6
2,Mumbai Indians,3,Ishan Kishan,81,11.3
2,Mumbai Indians,4,KH Pandya,93,14.1
2,Mumbai Indians,5,SA Yadav,97,15.1
2,Mumbai Indians,6,HH Pandya,106,17.1
2,Mumbai Indians,7,KA Pollard,106,17.2
2,Mumbai Indians,8,RD Chahar,106,17.3
2,Mumbai Indians,9,JJ Bumrah,111,18.3
2,Mumbai Indians,10,AF Milne,111,19.1
