match_number,date,opponent,venue,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
1,2019-03-23,Royal Challengers Bangalore,MA Chidambaram Stadium,28,42,2,1,66.67,b Mohammed Siraj,2
5,2019-03-26,Delhi Capitals,Arun Jaitley Stadium,5,5,1,0,100.0,c SS Iyer b I Sharma,2
12,2019-03-31,Rajasthan Royals,MA Chidambaram Stadium,1,8,0,0,12.5,c JC Buttler b JC Archer,1
15,2019-04-03,Mumbai Indians,Wankhede Stadium,0,1,0,0,0.0,c Q de Kock b JP Behrendorff,2
18,2019-04-06,Kings XI Punjab,MA Chidambaram Stadium,21,15,1,1,140.0,not out,5
23,2019-04-09,Kolkata Knight Riders,MA Chidambaram Stadium,21,31,2,0,67.74,c N Rana b PP Chawla,4
25,2019-04-11,Rajasthan Royals,Sawai Mansingh Stadium,57,47,2,3,121.28,c S Gopal b BA Stokes,4
29,2019-04-14,Kolkata Knight Riders,Eden Gardens,5,11,0,0,45.45,c RV Uthappa b PP Chawla,4
33,2019-04-17,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,25,21,2,0,119.05,not out,4
39,2019-04-21,Royal Challengers Bangalore,M.Chinnaswamy Stadium,29,29,2,1,100.0,b YS Chahal,4
41,2019-04-23,Sunrisers Hyderabad,MA Chidambaram Stadium,21,25,1,0,84.0,c V Shankar b Sandeep Sharma,4
44,2019-04-26,Mumbai Indians,MA Chidambaram Stadium,0,3,0,0,0.0,b KH Pandya,4
50,2019-05-01,Delhi Capitals,MA Chidambaram Stadium,5,2,1,0,250.0,not out,6
55,2019-05-05,Kings XI Punjab,Punjab Cricket Association IS Bindra Stadium,1,2,0,0,50.0,c Mandeep Singh b Mohammed Shami,5
57,2019-05-07,Mumbai Indians,MA Chidambaram Stadium,42,37,3,1,113.51,not out,5
59,2019-05-10,Delhi Capitals,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,20,20,3,0,100.0,not out,4
60,2019-05-12,Mumbai Indians,Rajiv Gandhi International Stadium,1,4,0,0,25.0,c Q de Kock b JJ Bumrah,4
