match_number,date,opponent,venue,overs,maidens,runs,wickets,economy,dots,wides,noballs
3,2023-04-01,Lucknow Super Giants,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",4.0,0,35,1,8.75,5,0,0
7,2023-04-04,Gujarat Titans,"Arun Jaitley Stadium, Delhi",3.0,0,18,0,6.0,5,1,0
11,2023-04-08,Rajasthan Royals,"Barsapara Cricket Stadium, Guwahati",4.0,0,31,1,7.75,8,0,0
16,2023-04-11,Mumbai Indians,"Arun Jaitley Stadium, Delhi",2.0,0,23,0,11.5,2,0,0
20,2023-04-15,Royal Challengers Bangalore,"M Chinnaswamy Stadium, Bengaluru",4.0,0,23,2,5.75,9,0,0
28,2023-04-20,Kolkata Knight Riders,"Arun Jaitley Stadium, Delhi",3.0,0,15,2,5.0,9,1,0
34,2023-04-24,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",4.0,0,22,1,5.5,6,0,0
40,2023-04-29,Sunrisers Hyderabad,"Arun Jaitley Stadium, Delhi",3.0,0,27,0,9.0,4,0,0
44,2023-05-02,Gujarat Titans,"Narendra Modi Stadium, Ahmedabad",4.0,0,15,1,3.75,9,0,0
50,2023-05-06,Royal Challengers Bangalore,"Arun Jaitley Stadium, Delhi",4.0,0,37,0,9.25,5,0,0
55,2023-05-10,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk, Chennai",4.0,0,28,1,7.0,5,3,0
59,2023-05-13,Punjab Kings,"Arun Jaitley Stadium, Delhi",4.0,0,32,1,8.0,9,0,0
64,2023-05-17,Punjab Kings,"Himachal Pradesh Cricket Association Stadium, Dharamsala",3.0,0,21,0,7.0,4,1,0
67,2023-05-20,Chennai Super Kings,"Arun Jaitley Stadium, Delhi",3.0,0,34,0,11.33,2,0,0
