innings,team,wicket_number,batter_1,batter_1_runs,batter_1_balls,batter_2,batter_2_runs,batter_2_balls,total_runs,total_balls
1,Royal Challengers Bangalore,1,V Kohli,5,6,D Padikkal,0,3,6,8
1,Royal Challengers Bangalore,2,D Padikkal,2,2,RM Patidar,1,2,3,4
1,Royal Challengers Bangalore,3,D Padikkal,23,23,GJ Maxwell,60,34,86,55
1,Royal Challengers Bangalore,4,GJ Maxwell,18,15,AB de Villiers,33,20,53,35
1,Royal Challengers Bangalore,5,AB de Villiers,43,14,KA Jamieson,11,4,56,18
2,Kolkata Knight Riders,1,N Rana,1,2,Shubman Gill,21,9,23,11
2,Kolkata Knight Riders,2,RA Tripathi,25,20,N Rana,9,5,34,25
2,Kolkata Knight Riders,3,EJG Morgan,1,1,N Rana,8,4,9,5
2,Kolkata Knight Riders,4,EJG Morgan,4,5,KD Karthik,2,5,8,10
2,Kolkata Knight Riders,5,Shakib Al Hasan,16,14,EJG Morgan,24,17,40,31
2,Kolkata Knight Riders,6,Shakib Al Hasan,10,11,AD Russell,30,13,41,24
2,Kolkata Knight Riders,7,PJ Cummins,6,2,AD Russell,0,0,6,2
2,Kolkata Knight Riders,8,AD Russell,1,7,Harbhajan Singh,0,0,1,7
2,Kolkata Knight Riders,9,CV Varun,2,3,Harbhajan Singh,2,2,4,5
