innings,team,wicket_number,player_out,score,over
1,Royal Challengers Bangalore,1,V Kohli,6,2.2
1,Royal Challengers Bangalore,2,RM Patidar,9,2.6
1,Royal Challengers Bangalore,3,D Padikkal,95,12.1
1,Royal Challengers Bangalore,4,GJ Maxwell,148,17.6
2,Kolkata Knight Riders,1,Shubman Gill,23,2.5
2,Kolkata Knight Riders,2,RA Tripathi,57,6.6
2,Kolkata Knight Riders,3,N Rana,66,7.5
2,Kolkata Knight Riders,4,KD Karthik,74,9.3
2,Kolkata Knight Riders,5,EJG Morgan,114,14.4
2,Kolkata Knight Riders,6,Shakib Al Hasan,155,18.4
2,Kolkata Knight Riders,7,PJ Cummins,161,18.6
2,Kolkata Knight Riders,8,AD Russell,162,20.1
