match_number,date,opponent,venue,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
1,2012-04-04,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",18,18,0,1,100.0,not out,4
3,2012-04-06,Pune Warriors,Wankhede Stadium,1,2,0,0,50.0,c M Kartik b AB Dinda,2
9,2012-04-09,Deccan Chargers,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,19,24,1,0,79.17,c S Dhawan b A Mishra,4
12,2012-04-11,Rajasthan Royals,Wankhede Stadium,47,32,1,3,146.88,not out,4
19,2012-04-16,Delhi Daredevils,Wankhede Stadium,4,11,0,0,36.36,"run out (V Sehwag, NV Ojha)",4
28,2012-04-22,Kings XI Punjab,Wankhede Stadium,3,3,0,0,100.0,not out,8
33,2012-04-25,Kings XI Punjab,"Punjab Cricket Association Stadium, Mohali",34,17,2,2,200.0,not out,6
36,2012-04-27,Delhi Daredevils,Feroz Shah Kotla,62,39,5,3,158.97,c DPMD Jayawardene b S Nadeem,5
40,2012-04-29,Deccan Chargers,Wankhede Stadium,19,15,2,0,126.67,not out,6
45,2012-05-03,Pune Warriors,Subrata Roy Sahara Stadium,1,3,0,0,33.33,b B Kumar,6
49,2012-05-06,Chennai Super Kings,Wankhede Stadium,0,2,0,0,0.0,b RA Jadeja,5
54,2012-05-09,Royal Challengers Bangalore,Wankhede Stadium,22,17,2,0,129.41,c M Muralitharan b HV Patel,5
62,2012-05-14,Royal Challengers Bangalore,M Chinnaswamy Stadium,81,54,6,4,150.0,not out,5
65,2012-05-16,Kolkata Knight Riders,Wankhede Stadium,11,8,0,1,137.5,st BB McCullum b Shakib Al Hasan,5
74,2012-05-23,Chennai Super Kings,M Chinnaswamy Stadium,11,7,2,0,157.14,c M Vijay b R Ashwin,6
