match_number,date,opponent,venue,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
3,2026-03-30,Rajasthan Royals,"Barsapara Cricket Stadium, Guwahati",18,15,0,1,120.0,lbw b Brijesh Sharma,6
7,2026-04-03,Punjab Kings,"MA Chidambaram Stadium, Chepauk, Chennai",1,3,0,0,33.33,lbw b M Jansen,5
11,2026-04-05,Royal Challengers Bengaluru,"M Chinnaswamy Stadium, Bengaluru",6,3,0,1,200.0,c Abhinandan Singh b KH Pandya,5
33,2026-04-23,Mumbai Indians,"Wankhede Stadium, Mumbai",18,19,0,2,94.74,c MJ Santner b JJ Bumrah,6
37,2026-04-26,Gujarat Titans,"MA Chidambaram Stadium, Chepauk, Chennai",15,9,3,0,166.67,c JO Holder b K Rabada,7
