innings,team,bowler,overs,maidens,runs,wickets,economy,dots,wides,noballs
1,Kings XI Punjab,AR Patel,4.0,0,30,1,7.5,9,0,0
1,Kings XI Punjab,KC Cariappa,4.0,0,36,0,9.0,11,1,0
1,Kings XI Punjab,MM Sharma,4.0,0,26,2,6.5,15,1,0
1,Kings XI Punjab,MP Stoinis,4.0,0,15,4,3.75,11,0,0
1,Kings XI Punjab,Sandeep Sharma,4.0,0,11,2,2.75,16,0,0
2,Mumbai Indians,Harbhajan Singh,4.0,0,29,0,7.25,5,0,0
2,Mumbai Indians,JJ Bumrah,2.0,0,13,0,6.5,2,1,0
2,Mumbai Indians,KH Pandya,4.0,0,32,0,8.0,8,0,0
2,Mumbai Indians,MJ McClenaghan,3.0,0,24,2,8.0,9,2,0
2,Mumbai Indians,TG Southee,4.0,0,22,1,5.5,13,1,0
