innings,team,wicket_number,player_out,score,over
1,Mumbai Indians,1,UBT Chand,7,2.6
1,Mumbai Indians,2,AT Rayudu,8,3.5
1,Mumbai Indians,3,RG Sharma,36,9.5
1,Mumbai Indians,4,N Rana,47,11.4
1,Mumbai Indians,5,JC Buttler,61,14.3
1,Mumbai Indians,6,KH Pandya,103,17.4
1,Mumbai Indians,7,KA Pollard,103,17.5
1,Mumbai Indians,8,TG Southee,104,18.2
1,Mumbai Indians,9,MJ McClenaghan,114,19.3
2,Kings XI Punjab,1,HM Amla,1,1.6
2,Kings XI Punjab,2,WP Saha,117,16.4
2,Kings XI Punjab,3,GJ Maxwell,118,16.5
