match_number,date,opponent,venue,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
4,2023-04-02,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",54,37,9,0,145.95,c MA Agarwal b Fazalhaq Farooqi,1
8,2023-04-05,Punjab Kings,"Barsapara Cricket Stadium, Guwahati",11,8,1,1,137.5,c MW Short b Arshdeep Singh,1
11,2023-04-08,Delhi Capitals,"Barsapara Cricket Stadium, Guwahati",60,31,11,1,193.55,c & b Mukesh Kumar,1
17,2023-04-12,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk, Chennai",10,8,2,0,125.0,c S Dube b TU Deshpande,1
23,2023-04-16,Gujarat Titans,"Narendra Modi Stadium, Ahmedabad",1,7,0,0,14.29,c Shubman Gill b HH Pandya,1
26,2023-04-19,Lucknow Super Giants,"Sawai Mansingh Stadium, Jaipur",44,35,4,2,125.71,c Avesh Khan b MP Stoinis,1
32,2023-04-23,Royal Challengers Bangalore,"M Chinnaswamy Stadium, Bengaluru",47,37,5,2,127.03,c V Kohli b HV Patel,1
37,2023-04-27,Chennai Super Kings,"Sawai Mansingh Stadium, Jaipur",77,43,8,4,179.07,c AM Rahane b TU Deshpande,1
42,2023-04-30,Mumbai Indians,"Wankhede Stadium, Mumbai",124,62,16,8,200.0,c & b Arshad Khan,1
48,2023-05-05,Gujarat Titans,"Sawai Mansingh Stadium, Jaipur",14,11,1,1,127.27,"run out (MM Sharma, Rashid Khan)",1
52,2023-05-07,Sunrisers Hyderabad,"Sawai Mansingh Stadium, Jaipur",35,18,5,2,194.44,c T Natarajan b M Jansen,1
56,2023-05-11,Kolkata Knight Riders,"Eden Gardens, Kolkata",98,47,13,5,208.51,not out,1
60,2023-05-14,Royal Challengers Bangalore,"Sawai Mansingh Stadium, Jaipur",0,2,0,0,0.0,c V Kohli b Mohammed Siraj,1
66,2023-05-19,Punjab Kings,"Himachal Pradesh Cricket Association Stadium, Dharamsala",50,36,8,0,138.89,c R Dhawan b NT Ellis,1
