match_number,date,opponent,venue,overs,maidens,runs,wickets,economy,dots,wides,noballs
5,2025-03-25,Punjab Kings,"Narendra Modi Stadium, Ahmedabad",4.0,0,54,0,13.5,7,3,0
9,2025-03-29,Mumbai Indians,"Narendra Modi Stadium, Ahmedabad",4.0,0,34,2,8.5,10,2,0
14,2025-04-02,Royal Challengers Bengaluru,"M Chinnaswamy Stadium, Bengaluru",4.0,0,19,3,4.75,12,1,0
19,2025-04-06,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",4.0,0,17,4,4.25,17,0,0
23,2025-04-09,Rajasthan Royals,"Narendra Modi Stadium, Ahmedabad",4.0,0,30,1,7.5,15,4,0
26,2025-04-12,Lucknow Super Giants,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",4.0,0,50,0,12.5,5,1,0
35,2025-04-19,Delhi Capitals,"Narendra Modi Stadium, Ahmedabad",4.0,0,47,1,11.75,7,3,0
39,2025-04-21,Kolkata Knight Riders,"Eden Gardens, Kolkata",4.0,0,32,1,8.0,11,1,0
47,2025-04-28,Rajasthan Royals,"Sawai Mansingh Stadium, Jaipur",2.0,0,24,0,12.0,4,2,0
51,2025-05-02,Sunrisers Hyderabad,"Narendra Modi Stadium, Ahmedabad",4.0,0,33,2,8.25,9,2,0
56,2025-05-06,Mumbai Indians,"Wankhede Stadium, Mumbai",3.0,0,29,1,9.67,7,0,0
60,2025-05-18,Delhi Capitals,"Arun Jaitley Stadium, Delhi",4.0,0,37,0,9.25,11,1,0
64,2025-05-22,Lucknow Super Giants,"Narendra Modi Stadium, Ahmedabad",4.0,0,37,0,9.25,10,2,0
67,2025-05-25,Chennai Super Kings,"Narendra Modi Stadium, Ahmedabad",4.0,0,47,0,11.75,9,2,0
72,2025-05-30,Mumbai Indians,"Maharaja Yadavindra Singh International Cricket Stadium, New Chandigarh",4.0,0,37,1,9.25,7,1,0
