innings,team,wicket_number,player_out,score,over
1,Kolkata Knight Riders,1,RA Tripathi,3,2.3
1,Kolkata Knight Riders,2,N Rana,3,2.4
1,Kolkata Knight Riders,3,Shubman Gill,3,3.2
1,Kolkata Knight Riders,4,T Banton,14,4.3
1,Kolkata Knight Riders,5,KD Karthik,32,9.4
1,Kolkata Knight Riders,6,PJ Cummins,40,13.3
1,Kolkata Knight Riders,7,EJG Morgan,57,16.4
1,Kolkata Knight Riders,8,Kuldeep Yadav,84,20.6
2,Royal Challengers Bangalore,1,AJ Finch,46,7.2
2,Royal Challengers Bangalore,2,D Padikkal,46,7.4
