innings,team,wicket_number,batter_1,batter_1_runs,batter_1_balls,batter_2,batter_2_runs,batter_2_balls,total_runs,total_balls
1,Kolkata Knight Riders,1,Shubman Gill,1,4,RA Tripathi,1,5,3,9
1,Kolkata Knight Riders,2,N Rana,0,1,Shubman Gill,0,0,0,1
1,Kolkata Knight Riders,3,T Banton,0,2,Shubman Gill,0,2,0,4
1,Kolkata Knight Riders,4,T Banton,10,6,KD Karthik,0,1,11,7
1,Kolkata Knight Riders,5,EJG Morgan,13,18,KD Karthik,4,13,18,31
1,Kolkata Knight Riders,6,PJ Cummins,4,17,EJG Morgan,4,6,8,23
1,Kolkata Knight Riders,7,EJG Morgan,13,10,Kuldeep Yadav,4,9,17,19
1,Kolkata Knight Riders,8,LH Ferguson,19,16,Kuldeep Yadav,8,10,27,26
1,Kolkata Knight Riders,9,LH Ferguson,19,16,Kuldeep Yadav,8,10,27,26
2,Royal Challengers Bangalore,1,D Padikkal,25,17,AJ Finch,16,21,46,38
2,Royal Challengers Bangalore,2,Gurkeerat Singh,0,2,D Padikkal,0,0,0,2
2,Royal Challengers Bangalore,3,Gurkeerat Singh,21,24,V Kohli,18,17,39,41
