match_number,date,opponent,catches,stumpings,run_outs
25,2025-04-11,Chennai Super Kings,2,0,0
31,2025-04-15,Punjab Kings,0,0,1
44,2025-04-26,Punjab Kings,1,0,0
53,2025-05-04,Rajasthan Royals,1,0,1
