innings,team,wicket_number,player_out,score,over
1,Kolkata Knight Riders,1,Shubman Gill,11,2.5
1,Kolkata Knight Riders,2,RA Tripathi,35,6.4
1,Kolkata Knight Riders,3,KD Karthik,42,8.2
1,Kolkata Knight Riders,4,SP Narine,157,17.4
1,Kolkata Knight Riders,5,N Rana,194,20.5
1,Kolkata Knight Riders,6,EJG Morgan,194,20.6
2,Delhi Capitals,1,AM Rahane,0,1.1
2,Delhi Capitals,2,S Dhawan,13,3.3
2,Delhi Capitals,3,RR Pant,76,12.2
2,Delhi Capitals,4,SO Hetmyer,95,14.2
2,Delhi Capitals,5,SS Iyer,95,14.3
2,Delhi Capitals,6,MP Stoinis,110,16.1
2,Delhi Capitals,7,AR Patel,112,16.5
2,Delhi Capitals,8,K Rabada,132,19.5
2,Delhi Capitals,9,TU Deshpande,135,20.5
