innings,team,phase,runs,wickets,balls,run_rate,boundaries,dots
1,Mumbai Indians,death,55,2,30,11.0,6,6
1,Mumbai Indians,middle,72,2,54,8.0,9,17
1,Mumbai Indians,powerplay,27,3,36,4.5,4,26
2,Deccan Chargers,death,58,0,26,13.38,7,5
2,Deccan Chargers,middle,60,0,25,14.4,9,7
2,Deccan Chargers,powerplay,37,0,22,10.09,8,9
