innings,team,wicket_number,batter_1,batter_1_runs,batter_1_balls,batter_2,batter_2_runs,batter_2_balls,total_runs,total_balls
1,Gujarat Titans,1,MS Wade,5,5,Shubman Gill,7,9,24,14
1,Gujarat Titans,2,B Sai Sudharsan,11,9,MS Wade,12,11,23,20
1,Gujarat Titans,3,HH Pandya,15,11,MS Wade,2,3,17,14
1,Gujarat Titans,4,HH Pandya,22,18,DA Miller,12,15,40,33
1,Gujarat Titans,5,A Manohar,35,21,HH Pandya,11,11,50,32
1,Gujarat Titans,6,R Tewatia,6,4,HH Pandya,1,1,7,5
1,Gujarat Titans,7,HH Pandya,1,1,Rashid Khan,0,1,1,2
1,Gujarat Titans,8,HH Pandya,1,1,Rashid Khan,0,1,1,2
2,Sunrisers Hyderabad,1,Abhishek Sharma,42,32,KS Williamson,22,21,64,53
2,Sunrisers Hyderabad,2,RA Tripathi,17,11,KS Williamson,20,15,40,26
2,Sunrisers Hyderabad,3,N Pooran,8,8,KS Williamson,15,10,25,18
2,Sunrisers Hyderabad,4,AK Markram,12,8,N Pooran,26,10,39,18
