innings,team,wicket_number,player_out,score,over
1,Sunrisers Hyderabad,1,MA Agarwal,46,5.1
1,Sunrisers Hyderabad,2,RA Tripathi,57,5.6
1,Sunrisers Hyderabad,3,AK Markram,129,13.5
1,Sunrisers Hyderabad,4,Abhishek Sharma,201,19.1
2,Kolkata Knight Riders,1,Rahmanullah Gurbaz,0,1.3
2,Kolkata Knight Riders,2,VR Iyer,20,4.2
2,Kolkata Knight Riders,3,SP Narine,20,4.3
2,Kolkata Knight Riders,4,N Jagadeesan,82,9.2
2,Kolkata Knight Riders,5,AD Russell,96,11.1
2,Kolkata Knight Riders,6,N Rana,165,17.3
2,Kolkata Knight Riders,7,SN Thakur,197,20.1
