match_number,date,opponent,venue,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
14,2011-04-16,Royal Challengers Bangalore,"MA Chidambaram Stadium, Chepauk",83,56,11,1,148.21,not out,1
18,2011-04-18,Kochi Tuskers Kerala,Nehru Stadium,8,10,2,0,80.0,c PA Patel b RP Singh,1
25,2011-04-22,Mumbai Indians,Wankhede Stadium,41,33,6,0,124.24,c KA Pollard b SL Malinga,1
29,2011-04-25,Pune Warriors,"MA Chidambaram Stadium, Chepauk",61,48,6,1,127.08,c MK Pandey b JE Taylor,2
31,2011-04-27,Pune Warriors,Dr DY Patil Sports Academy,9,18,1,0,50.0,c MK Pandey b M Kartik,1
39,2011-05-01,Deccan Chargers,"MA Chidambaram Stadium, Chepauk",46,41,5,0,112.2,c I Sharma b Harmeet Singh,2
43,2011-05-04,Rajasthan Royals,"MA Chidambaram Stadium, Chepauk",79,55,8,1,143.64,not out,1
48,2011-05-07,Kolkata Knight Riders,Eden Gardens,15,26,0,0,57.69,c EJG Morgan b L Balaji,1
52,2011-05-09,Rajasthan Royals,Sawai Mansingh Stadium,46,30,8,0,153.33,b J Botha,1
56,2011-05-12,Delhi Daredevils,"MA Chidambaram Stadium, Chepauk",5,4,1,0,125.0,lbw b IK Pathan,1
64,2011-05-18,Kochi Tuskers Kerala,"MA Chidambaram Stadium, Chepauk",32,37,2,0,86.49,c Y Gnaneswara Rao b RA Jadeja,1
69,2011-05-22,Royal Challengers Bangalore,M Chinnaswamy Stadium,4,7,0,0,57.14,b Z Khan,1
71,2011-05-24,Royal Challengers Bangalore,Wankhede Stadium,0,4,0,0,0.0,lbw b Z Khan,1
74,2011-05-28,Royal Challengers Bangalore,"MA Chidambaram Stadium, Chepauk",63,45,3,3,140.0,c A Mithun b J Syed Mohammad,1
