match_number,opponent,batter,runs,balls,fours,sixes,strike_rate,dismissal
1,Sunrisers Hyderabad,CH Gayle,32,21,2,3,152.38,c DA Warner b DJ Hooda
1,Sunrisers Hyderabad,Mandeep Singh,24,16,5,0,150.0,b Rashid Khan
1,Sunrisers Hyderabad,TM Head,30,22,3,0,136.36,c Yuvraj Singh b Rashid Khan
1,Sunrisers Hyderabad,KM Jadhav,31,16,4,1,193.75,run out (BCJ Cutting)
1,Sunrisers Hyderabad,SR Watson,22,17,1,1,129.41,c MC Henriques b A Nehra
1,Sunrisers Hyderabad,Sachin Baby,1,3,0,0,33.33,c MC Henriques b Bipul Sharma
1,Sunrisers Hyderabad,STR Binny,11,10,0,1,110.0,c Yuvraj Singh b B Kumar
1,Sunrisers Hyderabad,S Aravind,0,2,0,0,0.0,b A Nehra
1,Sunrisers Hyderabad,TS Mills,6,3,0,1,200.0,c DA Warner b B Kumar
1,Sunrisers Hyderabad,YS Chahal,3,7,0,0,42.86,run out (CJ Jordan)
1,Sunrisers Hyderabad,A Choudhary,6,2,0,1,300.0,not out
5,Delhi Daredevils,CH Gayle,6,8,1,0,75.0,c SV Samson b CH Morris
5,Delhi Daredevils,SR Watson,24,24,4,0,100.0,st RR Pant b S Nadeem
5,Delhi Daredevils,Mandeep Singh,12,10,3,0,120.0,b PJ Cummins
5,Delhi Daredevils,KM Jadhav,69,37,5,5,186.49,c CH Morris b Z Khan
5,Delhi Daredevils,STR Binny,16,18,1,0,88.89,c SW Billings b Z Khan
5,Delhi Daredevils,Vishnu Vinod,9,5,0,1,180.0,run out ()
5,Delhi Daredevils,P Negi,10,8,0,1,125.0,b CH Morris
5,Delhi Daredevils,Iqbal Abdulla,5,7,0,0,71.43,not out
5,Delhi Daredevils,TS Mills,0,3,0,0,0.0,b CH Morris
8,Kings XI Punjab,SR Watson,1,4,0,0,25.0,b AR Patel
8,Kings XI Punjab,Vishnu Vinod,7,12,1,0,58.33,c GJ Maxwell b Sandeep Sharma
8,Kings XI Punjab,AB de Villiers,89,46,3,9,193.48,not out
8,Kings XI Punjab,KM Jadhav,1,4,0,0,25.0,lbw b VR Aaron
8,Kings XI Punjab,Mandeep Singh,28,34,1,1,82.35,c WP Saha b VR Aaron
8,Kings XI Punjab,STR Binny,18,20,1,1,90.0,not out
12,Mumbai Indians,CH Gayle,22,27,2,1,81.48,c PA Patel b HH Pandya
12,Mumbai Indians,V Kohli,62,47,5,2,131.91,c JC Buttler b MJ McClenaghan
12,Mumbai Indians,AB de Villiers,19,21,0,1,90.48,c RG Sharma b KH Pandya
12,Mumbai Indians,KM Jadhav,9,8,0,0,112.5,run out (JJ Bumrah)
12,Mumbai Indians,P Negi,13,13,0,0,100.0,not out
12,Mumbai Indians,Mandeep Singh,0,1,0,0,0.0,b MJ McClenaghan
12,Mumbai Indians,STR Binny,6,4,0,0,150.0,not out
17,Rising Pune Supergiant,V Kohli,28,19,3,1,147.37,c AM Rahane b BA Stokes
17,Rising Pune Supergiant,Mandeep Singh,0,3,0,0,0.0,c MS Dhoni b SN Thakur
17,Rising Pune Supergiant,AB de Villiers,29,30,1,2,96.67,st MS Dhoni b Imran Tahir
17,Rising Pune Supergiant,KM Jadhav,18,22,0,0,81.82,b JD Unadkat
17,Rising Pune Supergiant,SR Watson,14,18,1,0,77.78,b BA Stokes
17,Rising Pune Supergiant,STR Binny,18,8,2,1,225.0,b SN Thakur
17,Rising Pune Supergiant,P Negi,10,7,0,1,142.86,c RA Tripathi b SN Thakur
17,Rising Pune Supergiant,AF Milne,2,3,0,0,66.67,b BA Stokes
17,Rising Pune Supergiant,S Badree,0,1,0,0,0.0,b JD Unadkat
17,Rising Pune Supergiant,S Aravind,6,7,0,0,85.71,not out
17,Rising Pune Supergiant,YS Chahal,1,2,0,0,50.0,not out
20,Gujarat Lions,CH Gayle,77,38,5,7,202.63,lbw b Basil Thampi
20,Gujarat Lions,V Kohli,64,50,7,1,128.0,c DR Smith b DS Kulkarni
20,Gujarat Lions,TM Head,30,16,2,1,187.5,not out
20,Gujarat Lions,KM Jadhav,38,16,5,2,237.5,not out
27,Kolkata Knight Riders,CH Gayle,7,17,1,0,41.18,c NM Coulter-Nile b CR Woakes
27,Kolkata Knight Riders,V Kohli,0,1,0,0,0.0,c MK Pandey b NM Coulter-Nile
27,Kolkata Knight Riders,Mandeep Singh,1,3,0,0,33.33,c MK Pandey b UT Yadav
27,Kolkata Knight Riders,AB de Villiers,8,6,2,0,133.33,c RV Uthappa b NM Coulter-Nile
27,Kolkata Knight Riders,KM Jadhav,9,7,2,0,128.57,c CR Woakes b NM Coulter-Nile
27,Kolkata Knight Riders,STR Binny,8,9,2,0,88.89,c RV Uthappa b CR Woakes
27,Kolkata Knight Riders,P Negi,2,3,0,0,66.67,lbw b C de Grandhomme
27,Kolkata Knight Riders,S Badree,0,3,0,0,0.0,lbw b CR Woakes
27,Kolkata Knight Riders,TS Mills,2,5,0,0,40.0,c Kuldeep Yadav b C de Grandhomme
27,Kolkata Knight Riders,S Aravind,5,4,1,0,125.0,not out
27,Kolkata Knight Riders,YS Chahal,0,2,0,0,0.0,c MK Pandey b C de Grandhomme
31,Gujarat Lions,CH Gayle,8,11,1,0,72.73,c KD Karthik b AJ Tye
31,Gujarat Lions,V Kohli,10,13,0,1,76.92,c AJ Finch b Basil Thampi
31,Gujarat Lions,AB de Villiers,5,11,0,0,45.45,run out (RA Jadeja)
31,Gujarat Lions,TM Head,0,1,0,0,0.0,c SK Raina b AJ Tye
31,Gujarat Lions,KM Jadhav,31,18,4,1,172.22,b RA Jadeja
31,Gujarat Lions,Mandeep Singh,8,14,0,0,57.14,c RA Jadeja b AJ Tye
31,Gujarat Lions,P Negi,32,19,3,2,168.42,c Basil Thampi b Ankit Soni
31,Gujarat Lions,S Badree,3,3,0,0,100.0,c Ishan Kishan b RA Jadeja
31,Gujarat Lions,S Aravind,9,16,0,0,56.25,c BB McCullum b JP Faulkner
31,Gujarat Lions,A Choudhary,15,12,1,0,125.0,not out
31,Gujarat Lions,YS Chahal,1,2,0,0,50.0,"run out (BB McCullum, KD Karthik)"
34,Rising Pune Supergiant,TM Head,2,5,0,0,40.0,b JD Unadkat
34,Rising Pune Supergiant,V Kohli,55,48,4,1,114.58,c MA Agarwal b DT Christian
34,Rising Pune Supergiant,AB de Villiers,3,8,0,0,37.5,c MK Tiwary b LH Ferguson
34,Rising Pune Supergiant,KM Jadhav,7,12,1,0,58.33,"run out (LH Ferguson, MS Dhoni)"
34,Rising Pune Supergiant,Sachin Baby,2,4,0,0,50.0,c SPD Smith b Washington Sundar
34,Rising Pune Supergiant,STR Binny,1,7,0,0,14.29,c Washington Sundar b LH Ferguson
34,Rising Pune Supergiant,P Negi,3,7,0,0,42.86,c DT Christian b Imran Tahir
34,Rising Pune Supergiant,AF Milne,5,8,0,0,62.5,c SPD Smith b Imran Tahir
34,Rising Pune Supergiant,S Badree,2,7,0,0,28.57,b Imran Tahir
34,Rising Pune Supergiant,S Aravind,8,5,1,0,160.0,not out
34,Rising Pune Supergiant,YS Chahal,4,9,0,0,44.44,not out
38,Mumbai Indians,V Kohli,20,14,0,2,142.86,c RG Sharma b MJ McClenaghan
38,Mumbai Indians,Mandeep Singh,17,13,3,0,130.77,c HH Pandya b KV Sharma
38,Mumbai Indians,TM Head,12,15,1,0,80.0,c HH Pandya b KH Pandya
38,Mumbai Indians,AB de Villiers,43,27,3,3,159.26,c JJ Bumrah b KH Pandya
