match_number,date,opponent,venue,overs,maidens,runs,wickets,economy,dots,wides,noballs
11,2013-04-10,Kings XI Punjab,"Punjab Cricket Association Stadium, Mohali",4.0,0,27,2,6.75,10,0,0
16,2013-04-13,Royal Challengers Bangalore,"MA Chidambaram Stadium, Chepauk",4.0,0,40,3,10.0,10,0,0
19,2013-04-15,Pune Warriors,"MA Chidambaram Stadium, Chepauk",4.0,0,25,2,6.25,9,0,0
24,2013-04-18,Delhi Daredevils,Feroz Shah Kotla,2.0,0,13,1,6.5,8,1,0
26,2013-04-20,Kolkata Knight Riders,Eden Gardens,3.0,0,12,1,4.0,9,0,0
30,2013-04-22,Rajasthan Royals,"MA Chidambaram Stadium, Chepauk",3.0,0,32,0,10.67,6,1,0
34,2013-04-25,Sunrisers Hyderabad,"MA Chidambaram Stadium, Chepauk",3.0,0,24,0,8.0,6,0,0
38,2013-04-28,Kolkata Knight Riders,"MA Chidambaram Stadium, Chepauk",3.0,0,29,1,9.67,6,0,0
42,2013-04-30,Pune Warriors,Subrata Roy Sahara Stadium,3.0,0,21,1,7.0,7,1,0
45,2013-05-02,Kings XI Punjab,"MA Chidambaram Stadium, Chepauk",3.0,0,31,0,10.33,2,0,0
49,2013-05-05,Mumbai Indians,Wankhede Stadium,3.0,0,14,0,4.67,11,2,0
54,2013-05-08,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal",2.0,0,24,1,12.0,3,1,0
61,2013-05-12,Rajasthan Royals,Sawai Mansingh Stadium,4.0,0,36,1,9.0,9,0,0
70,2013-05-18,Royal Challengers Bangalore,M Chinnaswamy Stadium,2.0,0,22,0,11.0,3,1,0
73,2013-05-21,Mumbai Indians,Feroz Shah Kotla,3.0,0,26,1,8.67,5,0,1
76,2013-05-26,Mumbai Indians,Eden Gardens,4.0,0,25,1,6.25,9,1,0
