match_number,date,opponent,venue,overs,maidens,runs,wickets,economy,dots,wides,noballs
3,2018-04-08,Royal Challengers Bangalore,Eden Gardens,2.0,0,10,0,5.0,2,0,0
5,2018-04-10,Chennai Super Kings,MA Chidambaram Stadium,4.0,0,35,0,8.75,7,0,0
10,2018-04-14,Sunrisers Hyderabad,Eden Gardens,3.0,0,39,0,13.0,4,0,0
13,2018-04-16,Delhi Daredevils,Eden Gardens,2.0,0,25,1,12.5,5,3,0
18,2018-04-21,Kings XI Punjab,Eden Gardens,1.5,0,31,0,16.91,2,0,0
26,2018-04-27,Delhi Daredevils,Arun Jaitley Stadium,3.0,0,28,1,9.33,6,1,0
29,2018-04-29,Royal Challengers Bangalore,M.Chinnaswamy Stadium,3.0,0,31,3,10.33,4,2,0
33,2018-05-03,Chennai Super Kings,Eden Gardens,1.0,0,12,0,12.0,1,1,0
37,2018-05-06,Mumbai Indians,Wankhede Stadium,2.0,0,12,2,6.0,5,1,0
41,2018-05-09,Mumbai Indians,Eden Gardens,2.0,0,16,0,8.0,4,2,0
44,2018-05-12,Kings XI Punjab,Holkar Cricket Stadium,4.0,0,41,3,10.25,9,0,0
49,2018-05-15,Rajasthan Royals,Eden Gardens,3.0,0,13,2,4.33,8,0,0
54,2018-05-19,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,3.0,0,31,1,10.33,9,1,1
58,2018-05-23,Rajasthan Royals,Eden Gardens,3.0,0,22,0,7.33,5,0,0
59,2018-05-25,Sunrisers Hyderabad,Eden Gardens,1.0,0,9,0,9.0,3,0,0
