match_number,date,opponent,venue,overs,maidens,runs,wickets,economy,dots,wides,noballs
3,2021-04-11,Sunrisers Hyderabad,"MA Chidambaram Stadium, Chepauk, Chennai",4.0,0,36,0,9.0,4,0,0
5,2021-04-13,Mumbai Indians,"MA Chidambaram Stadium, Chepauk, Chennai",4.0,0,27,1,6.75,9,1,0
10,2021-04-18,Royal Challengers Bangalore,"MA Chidambaram Stadium, Chepauk, Chennai",4.0,0,39,2,9.75,6,0,1
15,2021-04-21,Chennai Super Kings,"Wankhede Stadium, Mumbai",4.0,0,27,1,6.75,8,0,0
18,2021-04-24,Rajasthan Royals,"Wankhede Stadium, Mumbai",4.0,0,32,2,8.0,8,0,0
21,2021-04-26,Punjab Kings,"Narendra Modi Stadium, Ahmedabad",4.0,0,24,1,6.0,10,0,0
25,2021-04-29,Delhi Capitals,"Narendra Modi Stadium, Ahmedabad",4.0,0,34,0,8.5,5,2,0
31,2021-09-20,Royal Challengers Bangalore,"Zayed Cricket Stadium, Abu Dhabi",4.0,0,13,3,3.25,15,0,0
34,2021-09-23,Mumbai Indians,"Zayed Cricket Stadium, Abu Dhabi",4.0,0,22,0,5.5,9,1,0
38,2021-09-26,Chennai Super Kings,"Zayed Cricket Stadium, Abu Dhabi",4.0,0,22,1,5.5,8,0,0
41,2021-09-28,Delhi Capitals,Sharjah Cricket Stadium,4.0,0,24,0,6.0,7,1,0
45,2021-10-01,Punjab Kings,Dubai International Cricket Stadium,4.0,0,24,2,6.0,7,0,0
49,2021-10-03,Sunrisers Hyderabad,Dubai International Cricket Stadium,4.0,0,26,2,6.5,12,0,0
54,2021-10-07,Rajasthan Royals,Sharjah Cricket Stadium,4.0,0,14,1,3.5,16,0,0
58,2021-10-11,Royal Challengers Bangalore,Sharjah Cricket Stadium,4.0,0,20,0,5.0,6,0,0
59,2021-10-13,Delhi Capitals,Sharjah Cricket Stadium,4.0,0,26,2,6.5,7,0,1
60,2021-10-15,Chennai Super Kings,Dubai International Cricket Stadium,4.0,0,38,0,9.5,5,0,1
