match_number,date,opponent,venue,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
3,2018-04-08,Kolkata Knight Riders,Eden Gardens,31,33,1,1,93.94,b N Rana,3
8,2018-04-13,Kings XI Punjab,M.Chinnaswamy Stadium,21,16,4,0,131.25,b Mujeeb Ur Rahman,3
11,2018-04-15,Rajasthan Royals,M.Chinnaswamy Stadium,57,30,7,2,190.0,c DJM Short b S Gopal,3
14,2018-04-17,Mumbai Indians,Wankhede Stadium,92,62,7,4,148.39,not out,1
19,2018-04-21,Delhi Daredevils,M.Chinnaswamy Stadium,30,26,2,1,115.38,c TA Boult b HV Patel,3
24,2018-04-25,Chennai Super Kings,M.Chinnaswamy Stadium,18,15,3,0,120.0,c RA Jadeja b SN Thakur,2
29,2018-04-29,Kolkata Knight Riders,M.Chinnaswamy Stadium,68,44,5,3,154.55,not out,3
31,2018-05-01,Mumbai Indians,M.Chinnaswamy Stadium,32,26,2,1,123.08,c KA Pollard b HH Pandya,4
35,2018-05-05,Chennai Super Kings,Maharashtra Cricket Association Stadium,8,11,1,0,72.73,b RA Jadeja,3
39,2018-05-07,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,39,30,5,1,130.0,c YK Pathan b Shakib Al Hasan,3
45,2018-05-12,Delhi Daredevils,Arun Jaitley Stadium,70,40,7,3,175.0,c RR Pant b A Mishra,3
48,2018-05-14,Kings XI Punjab,Holkar Cricket Stadium,48,28,6,2,171.43,not out,1
51,2018-05-17,Sunrisers Hyderabad,M.Chinnaswamy Stadium,12,11,2,0,109.09,b Rashid Khan,2
53,2018-05-19,Rajasthan Royals,Sawai Mansingh Stadium,4,9,0,0,44.44,b K Gowtham,1
