match_number,opponent,bowler,overs,maidens,runs,wickets,economy,dots
2,Sunrisers Hyderabad,Fazalhaq Farooqi,3.0,0,49,0,16.33,3
2,Sunrisers Hyderabad,JC Archer,4.0,0,76,0,19.0,1
2,Sunrisers Hyderabad,M Theekshana,4.0,0,52,2,13.0,8
2,Sunrisers Hyderabad,N Rana,1.0,0,9,0,9.0,0
2,Sunrisers Hyderabad,Sandeep Sharma,4.0,0,51,1,12.75,5
2,Sunrisers Hyderabad,TU Deshpande,4.0,0,44,3,11.0,7
6,Kolkata Knight Riders,JC Archer,2.3,0,33,0,13.2,7
6,Kolkata Knight Riders,M Theekshana,4.0,0,32,0,8.0,10
6,Kolkata Knight Riders,N Rana,1.0,0,9,0,9.0,0
6,Kolkata Knight Riders,PWH de Silva,3.0,0,34,1,11.33,2
6,Kolkata Knight Riders,R Parag,4.0,0,25,0,6.25,6
6,Kolkata Knight Riders,Sandeep Sharma,2.0,0,11,0,5.5,4
6,Kolkata Knight Riders,TU Deshpande,1.0,0,7,0,7.0,2
11,Chennai Super Kings,JC Archer,3.0,1,13,1,4.33,13
11,Chennai Super Kings,K Kartikeya,1.0,0,10,0,10.0,2
11,Chennai Super Kings,M Theekshana,4.0,0,30,0,7.5,4
11,Chennai Super Kings,PWH de Silva,4.0,0,35,4,8.75,11
11,Chennai Super Kings,Sandeep Sharma,4.0,0,42,1,10.5,2
11,Chennai Super Kings,TU Deshpande,4.0,0,45,0,11.25,8
18,Punjab Kings,JC Archer,4.0,0,25,3,6.25,12
18,Punjab Kings,K Kartikeya,2.0,0,21,1,10.5,4
18,Punjab Kings,M Theekshana,4.0,0,26,2,6.5,9
18,Punjab Kings,PWH de Silva,4.0,0,36,1,9.0,3
18,Punjab Kings,Sandeep Sharma,4.0,0,21,2,5.25,8
18,Punjab Kings,Yudhvir Singh,2.0,0,20,0,10.0,5
23,Gujarat Titans,Fazalhaq Farooqi,4.0,0,38,0,9.5,8
23,Gujarat Titans,JC Archer,4.0,0,30,1,7.5,9
23,Gujarat Titans,M Theekshana,4.0,0,54,2,13.5,5
23,Gujarat Titans,Sandeep Sharma,4.0,0,41,1,10.25,6
23,Gujarat Titans,TU Deshpande,4.0,0,53,2,13.25,7
28,Royal Challengers Bengaluru,JC Archer,4.0,0,36,0,9.0,11
28,Royal Challengers Bengaluru,K Kartikeya,3.0,0,25,1,8.33,6
28,Royal Challengers Bengaluru,M Theekshana,2.0,0,21,0,10.5,2
