innings,team,phase,runs,wickets,balls,run_rate,boundaries,dots
1,Rajasthan Royals,death,36,4,30,7.2,3,9
1,Rajasthan Royals,middle,50,4,54,5.56,6,24
1,Rajasthan Royals,powerplay,44,1,36,7.33,6,17
2,Gujarat Titans,death,58,1,38,9.16,5,9
2,Gujarat Titans,middle,49,0,38,7.74,6,11
2,Gujarat Titans,powerplay,26,2,33,4.73,3,26
