innings,team,wicket_number,batter_1,batter_1_runs,batter_1_balls,batter_2,batter_2_runs,batter_2_balls,total_runs,total_balls
1,Kolkata Knight Riders,1,PD Salt,10,13,SP Narine,7,8,21,21
1,Kolkata Knight Riders,2,A Raghuvanshi,30,18,SP Narine,49,25,85,43
1,Kolkata Knight Riders,3,SS Iyer,11,7,SP Narine,15,7,27,14
1,Kolkata Knight Riders,4,SP Narine,29,9,AD Russell,13,10,51,19
1,Kolkata Knight Riders,5,RK Singh,1,1,SP Narine,9,7,11,8
1,Kolkata Knight Riders,6,VR Iyer,8,6,RK Singh,12,5,20,11
1,Kolkata Knight Riders,7,Ramandeep Singh,1,1,RK Singh,7,3,8,4
2,Rajasthan Royals,1,YBK Jaiswal,19,9,JC Buttler,2,2,22,11
2,Rajasthan Royals,2,SV Samson,12,8,JC Buttler,11,7,25,15
2,Rajasthan Royals,3,R Parag,34,14,JC Buttler,11,8,50,21
2,Rajasthan Royals,4,Dhruv Jurel,2,4,JC Buttler,1,1,3,5
2,Rajasthan Royals,5,R Ashwin,8,11,JC Buttler,12,10,21,21
2,Rajasthan Royals,6,SO Hetmyer,0,1,JC Buttler,0,0,0,1
2,Rajasthan Royals,7,R Powell,26,13,JC Buttler,30,14,57,27
2,Rajasthan Royals,8,TA Boult,0,1,JC Buttler,7,3,8,4
2,Rajasthan Royals,9,JC Buttler,33,15,Avesh Khan,0,0,38,15
