match_number,date,opponent,venue,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
1,2020-09-19,Chennai Super Kings,Sheikh Zayed Stadium,17,16,2,0,106.25,c SM Curran b DL Chahar,3
5,2020-09-23,Kolkata Knight Riders,Sheikh Zayed Stadium,47,28,6,1,167.86,run out (),3
10,2020-09-28,Royal Challengers Bangalore,Dubai International Cricket Stadium,0,2,0,0,0.0,c AB de Villiers b I Udana,3
13,2020-10-01,Kings XI Punjab,Sheikh Zayed Stadium,10,7,2,0,142.86,run out (),3
17,2020-10-04,Sunrisers Hyderabad,Sharjah Cricket Stadium,27,18,6,0,150.0,c T Natarajan b S Kaul,3
20,2020-10-06,Rajasthan Royals,Sheikh Zayed Stadium,79,47,11,2,168.09,not out,3
27,2020-10-11,Delhi Capitals,Sheikh Zayed Stadium,53,32,6,1,165.62,c SS Iyer b K Rabada,3
32,2020-10-16,Kolkata Knight Riders,Sheikh Zayed Stadium,10,10,1,0,100.0,b CV Varun,3
36,2020-10-18,Kings XI Punjab,Dubai International Cricket Stadium,0,4,0,0,0.0,c M Ashwin b Mohammed Shami,3
45,2020-10-25,Rajasthan Royals,Sheikh Zayed Stadium,40,26,4,1,153.85,c BA Stokes b S Gopal,3
48,2020-10-28,Royal Challengers Bangalore,Sheikh Zayed Stadium,79,43,10,3,183.72,not out,3
51,2020-10-31,Delhi Capitals,Dubai International Cricket Stadium,12,11,1,0,109.09,not out,3
56,2020-11-03,Sunrisers Hyderabad,Sharjah Cricket Stadium,36,29,5,0,124.14,st WP Saha b S Nadeem,3
57,2020-11-05,Delhi Capitals,Dubai International Cricket Stadium,51,38,6,2,134.21,c DR Sams b A Nortje,3
60,2020-11-10,Delhi Capitals,Dubai International Cricket Stadium,19,20,1,1,95.0,run out (),3
