innings,team,wicket_number,player_out,score,over
1,Royal Challengers Bangalore,1,V Kohli,0,1.1
1,Royal Challengers Bangalore,2,Shahbaz Ahmed,12,3.1
1,Royal Challengers Bangalore,3,F du Plessis,139,14.2
1,Royal Challengers Bangalore,4,GJ Maxwell,156,15.6
1,Royal Challengers Bangalore,5,MK Lomror,163,17.3
1,Royal Challengers Bangalore,6,SS Prabhudessai,163,17.5
1,Royal Challengers Bangalore,7,PWH de Silva,180,20.0
1,Royal Challengers Bangalore,8,KD Karthik,184,20.2
1,Royal Challengers Bangalore,9,Vijaykumar Vyshak,184,20.3
2,Rajasthan Royals,1,JC Buttler,1,1.4
2,Rajasthan Royals,2,D Padikkal,99,12.4
2,Rajasthan Royals,3,YBK Jaiswal,108,14.4
2,Rajasthan Royals,4,SV Samson,125,16.2
2,Rajasthan Royals,5,SO Hetmyer,155,18.5
2,Rajasthan Royals,6,R Ashwin,180,20.4
