innings,team,bowler,overs,maidens,runs,wickets,economy,dots,wides,noballs
1,Rajasthan Royals,BA Stokes,3.0,0,28,0,9.33,3,2,0
1,Rajasthan Royals,DS Kulkarni,3.0,0,37,1,12.33,9,3,0
1,Rajasthan Royals,JC Archer,3.1,1,31,1,9.79,9,1,0
1,Rajasthan Royals,JD Unadkat,4.0,0,46,3,11.5,7,0,0
1,Rajasthan Royals,K Gowtham,2.0,0,27,0,13.5,2,0,0
1,Rajasthan Royals,S Gopal,2.0,0,26,1,13.0,6,0,0
2,Delhi Daredevils,A Mishra,2.0,0,12,1,6.0,5,0,0
2,Delhi Daredevils,Avesh Khan,2.0,0,36,0,18.0,2,0,0
2,Delhi Daredevils,GJ Maxwell,1.0,0,21,1,21.0,1,0,0
2,Delhi Daredevils,LE Plunkett,3.0,0,37,0,12.33,5,0,0
2,Delhi Daredevils,S Nadeem,1.0,0,13,0,13.0,0,0,0
2,Delhi Daredevils,TA Boult,3.0,0,26,2,8.67,5,3,0
