match_number,opponent,batter,runs,balls,fours,sixes,strike_rate,dismissal
4,Deccan Chargers,BB McCullum,1,3,0,0,33.33,c AC Gilchrist b RP Singh
4,Deccan Chargers,CH Gayle,10,12,1,1,83.33,c Harmeet Singh b RP Singh
4,Deccan Chargers,SC Ganguly,1,12,0,0,8.33,c VVS Laxman b Harmeet Singh
4,Deccan Chargers,BJ Hodge,31,34,4,0,91.18,c HH Gibbs b SB Styris
4,Deccan Chargers,A Chopra,11,19,2,0,57.89,st AC Gilchrist b PP Ojha
4,Deccan Chargers,LR Shukla,8,6,0,1,133.33,st AC Gilchrist b PP Ojha
4,Deccan Chargers,MC Henriques,6,8,0,0,75.0,c RG Sharma b SB Styris
4,Deccan Chargers,AB Agarkar,7,3,0,1,233.33,run out (RG Sharma)
4,Deccan Chargers,M Kartik,10,10,0,0,100.0,not out
4,Deccan Chargers,I Sharma,9,9,0,1,100.0,b RP Singh
4,Deccan Chargers,AB Dinda,2,2,0,0,100.0,b RP Singh
6,Kings XI Punjab,BB McCullum,21,16,1,2,131.25,c KC Sangakkara b VS Malik
6,Kings XI Punjab,CH Gayle,44,26,2,4,169.23,not out
6,Kings XI Punjab,BJ Hodge,10,14,0,0,71.43,not out
10,Rajasthan Royals,CH Gayle,41,33,2,4,124.24,c RA Jadeja b SK Warne
10,Rajasthan Royals,BB McCullum,3,9,0,0,33.33,c Kamran Khan b AD Mascarenhas
10,Rajasthan Royals,LR Shukla,13,13,1,0,100.0,c M Rawat b Kamran Khan
10,Rajasthan Royals,BJ Hodge,5,7,0,0,71.43,c M Rawat b MM Patel
10,Rajasthan Royals,SC Ganguly,46,30,4,2,153.33,c M Rawat b Kamran Khan
10,Rajasthan Royals,SB Bangar,2,9,0,0,22.22,c GC Smith b Kamran Khan
10,Rajasthan Royals,Yashpal Singh,20,18,3,0,111.11,c AS Raut b SK Warne
10,Rajasthan Royals,AB Agarkar,1,1,0,0,100.0,not out
10,Rajasthan Royals,I Sharma,1,1,0,0,100.0,"run out (Kamran Khan, M Rawat)"
17,Mumbai Indians,BB McCullum,1,6,0,0,16.67,c JP Duminy b SL Malinga
17,Mumbai Indians,CH Gayle,12,11,0,1,109.09,c SR Tendulkar b DJ Bravo
17,Mumbai Indians,BJ Hodge,24,22,3,0,109.09,b AM Nayar
17,Mumbai Indians,SC Ganguly,34,30,3,1,113.33,c DJ Bravo b AM Nayar
17,Mumbai Indians,Yashpal Singh,8,8,0,0,100.0,c PR Shah b DJ Bravo
17,Mumbai Indians,AN Ghosh,0,1,0,0,0.0,c SR Tendulkar b AM Nayar
17,Mumbai Indians,LR Shukla,6,10,1,0,60.0,c ST Jayasuriya b Z Khan
17,Mumbai Indians,I Sharma,6,3,1,0,200.0,not out
17,Mumbai Indians,BAW Mendis,0,1,0,0,0.0,b SL Malinga
17,Mumbai Indians,AB Dinda,0,1,0,0,0.0,b SL Malinga
19,Royal Challengers Bangalore,BB McCullum,0,1,0,0,0.0,c V Kohli b KP Pietersen
19,Royal Challengers Bangalore,CH Gayle,40,37,6,0,108.11,c SP Goswami b KP Appanna
19,Royal Challengers Bangalore,BJ Hodge,17,15,2,1,113.33,lbw b A Kumble
19,Royal Challengers Bangalore,SC Ganguly,1,8,0,0,12.5,c JH Kallis b P Kumar
19,Royal Challengers Bangalore,MN van Wyk,43,35,4,0,122.86,not out
19,Royal Challengers Bangalore,WP Saha,21,14,0,1,150.0,c KP Pietersen b A Kumble
19,Royal Challengers Bangalore,LR Shukla,2,3,0,0,66.67,lbw b RE van der Merwe
19,Royal Challengers Bangalore,AB Agarkar,6,7,0,0,85.71,not out
23,Mumbai Indians,CH Gayle,7,7,1,0,100.0,b Z Khan
23,Mumbai Indians,SC Ganguly,0,1,0,0,0.0,b Z Khan
