match_number,opponent,bowler,overs,maidens,runs,wickets,economy,dots
3,Gujarat Lions,AR Patel,2.0,0,17,0,8.5,2
3,Gujarat Lions,MG Johnson,4.0,0,35,1,8.75,9
3,Gujarat Lions,MM Sharma,2.4,0,24,0,9.0,5
3,Gujarat Lions,MP Stoinis,2.0,0,27,1,13.5,2
3,Gujarat Lions,P Sahu,4.0,0,35,1,8.75,5
3,Gujarat Lions,Sandeep Sharma,3.0,0,21,1,7.0,8
7,Delhi Daredevils,AR Patel,3.0,0,25,1,8.33,6
7,Delhi Daredevils,GJ Maxwell,1.0,0,11,0,11.0,3
7,Delhi Daredevils,MG Johnson,3.0,0,28,0,9.33,4
7,Delhi Daredevils,MM Sharma,2.0,0,10,0,5.0,6
7,Delhi Daredevils,P Sahu,2.3,0,27,0,10.8,3
7,Delhi Daredevils,Sandeep Sharma,2.0,1,6,1,3.0,9
10,Rising Pune Supergiants,AR Patel,3.0,0,26,0,8.67,5
10,Rising Pune Supergiants,GJ Maxwell,1.0,0,3,0,3.0,3
10,Rising Pune Supergiants,KJ Abbott,4.0,0,38,1,9.5,7
10,Rising Pune Supergiants,MM Sharma,4.0,0,23,3,5.75,7
10,Rising Pune Supergiants,P Sahu,4.0,0,31,0,7.75,5
10,Rising Pune Supergiants,Sandeep Sharma,4.0,0,23,2,5.75,11
13,Kolkata Knight Riders,AR Patel,3.0,0,19,2,6.33,6
13,Kolkata Knight Riders,GJ Maxwell,2.0,0,17,0,8.5,2
13,Kolkata Knight Riders,KJ Abbott,3.0,0,32,0,10.67,4
13,Kolkata Knight Riders,MM Sharma,3.1,0,29,0,9.16,7
13,Kolkata Knight Riders,P Sahu,4.0,0,18,2,4.5,10
13,Kolkata Knight Riders,Sandeep Sharma,2.0,0,21,0,10.5,1
18,Sunrisers Hyderabad,AR Patel,1.5,0,11,0,6.0,4
18,Sunrisers Hyderabad,GJ Maxwell,2.0,0,16,0,8.0,4
18,Sunrisers Hyderabad,KJ Abbott,3.0,0,34,0,11.33,4
18,Sunrisers Hyderabad,MM Sharma,3.0,0,20,1,6.67,8
18,Sunrisers Hyderabad,R Dhawan,4.0,0,35,1,8.75,7
18,Sunrisers Hyderabad,Sandeep Sharma,4.0,0,30,1,7.5,12
21,Mumbai Indians,AR Patel,4.0,0,41,1,10.25,3
21,Mumbai Indians,GJ Maxwell,1.0,0,11,0,11.0,1
21,Mumbai Indians,MG Johnson,4.0,0,43,1,10.75,8
21,Mumbai Indians,MM Sharma,4.0,0,38,3,9.5,7
21,Mumbai Indians,P Sahu,3.0,0,35,0,11.67,1
21,Mumbai Indians,Sandeep Sharma,4.0,0,20,1,5.0,13
28,Gujarat Lions,AR Patel,4.0,0,21,4,5.25,12
28,Gujarat Lions,Gurkeerat Singh,1.0,0,8,0,8.0,2
28,Gujarat Lions,KC Cariappa,3.0,0,15,0,5.0,7
28,Gujarat Lions,MM Sharma,4.0,0,32,3,8.0,7
28,Gujarat Lions,MP Stoinis,4.0,0,23,0,5.75,9
28,Gujarat Lions,Sandeep Sharma,4.0,0,31,1,7.75,11
32,Kolkata Knight Riders,AR Patel,4.0,0,24,0,6.0,7
32,Kolkata Knight Riders,GJ Maxwell,1.0,0,11,0,11.0,1
32,Kolkata Knight Riders,Gurkeerat Singh,1.0,0,8,0,8.0,1
32,Kolkata Knight Riders,MM Sharma,4.0,0,39,0,9.75,4
32,Kolkata Knight Riders,MP Stoinis,3.0,0,26,0,8.67,4
32,Kolkata Knight Riders,Sandeep Sharma,4.0,0,25,0,6.25,9
32,Kolkata Knight Riders,Swapnil Singh,3.0,0,29,0,9.67,3
36,Delhi Daredevils,AR Patel,4.0,0,32,0,8.0,4
36,Delhi Daredevils,KC Cariappa,4.0,0,37,1,9.25,6
