innings,team,wicket_number,player_out,score,over
1,Royal Challengers Bangalore,1,JR Philippe,25,5.1
1,Royal Challengers Bangalore,2,V Kohli,82,13.3
1,Royal Challengers Bangalore,3,D Padikkal,112,16.4
1,Royal Challengers Bangalore,4,CH Morris,112,16.6
1,Royal Challengers Bangalore,5,S Dube,145,19.6
1,Royal Challengers Bangalore,6,AB de Villiers,146,20.2
1,Royal Challengers Bangalore,7,I Udana,150,20.4
2,Delhi Capitals,1,PP Shaw,19,2.5
2,Delhi Capitals,2,S Dhawan,107,13.4
2,Delhi Capitals,3,SS Iyer,130,17.2
2,Delhi Capitals,4,AM Rahane,136,18.2
