innings,team,bowler,overs,maidens,runs,wickets,economy,dots,wides,noballs
1,Delhi Capitals,A Nortje,4.0,0,33,3,8.25,10,0,0
1,Delhi Capitals,AR Patel,4.0,0,30,0,7.5,4,0,0
1,Delhi Capitals,DR Sams,4.0,0,40,0,10.0,8,3,0
1,Delhi Capitals,K Rabada,4.0,0,30,2,7.5,9,0,0
1,Delhi Capitals,R Ashwin,4.0,0,18,1,4.5,10,0,0
2,Royal Challengers Bangalore,CH Morris,2.0,0,19,0,9.5,3,0,0
2,Royal Challengers Bangalore,I Udana,2.0,0,24,0,12.0,1,0,0
2,Royal Challengers Bangalore,Mohammed Siraj,3.0,0,29,1,9.67,8,2,0
2,Royal Challengers Bangalore,Shahbaz Ahmed,4.0,0,26,2,6.5,5,1,0
2,Royal Challengers Bangalore,Washington Sundar,4.0,0,24,1,6.0,7,0,0
2,Royal Challengers Bangalore,YS Chahal,4.0,0,29,0,7.25,4,0,0
