innings,team,wicket_number,player_out,score,over
1,Delhi Capitals,1,Mandeep Singh,0,1.5
1,Delhi Capitals,2,MR Marsh,37,5.2
1,Delhi Capitals,3,RR Pant,85,9.6
2,Sunrisers Hyderabad,1,Abhishek Sharma,8,2.3
2,Sunrisers Hyderabad,2,KS Williamson,24,5.2
2,Sunrisers Hyderabad,3,RA Tripathi,37,7.6
2,Sunrisers Hyderabad,4,AK Markram,97,13.5
2,Sunrisers Hyderabad,5,Shashank Singh,134,15.5
2,Sunrisers Hyderabad,6,SA Abbott,153,17.4
2,Sunrisers Hyderabad,7,N Pooran,165,18.5
2,Sunrisers Hyderabad,8,Kartik Tyagi,181,20.1
