innings,team,batter,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
1,Delhi Capitals,Mandeep Singh,0,5,0,0,0.0,c N Pooran b B Kumar,1
1,Delhi Capitals,DA Warner,92,58,12,3,158.62,not out,2
1,Delhi Capitals,MR Marsh,10,7,2,0,142.86,c & b SA Abbott,3
1,Delhi Capitals,RR Pant,26,16,1,3,162.5,b S Gopal,4
1,Delhi Capitals,R Powell,67,35,3,6,191.43,not out,5
2,Sunrisers Hyderabad,Abhishek Sharma,7,6,1,0,116.67,c Kuldeep Yadav b KK Ahmed,1
2,Sunrisers Hyderabad,KS Williamson,4,11,1,0,36.36,c RR Pant b A Nortje,2
2,Sunrisers Hyderabad,RA Tripathi,22,18,2,1,122.22,c SN Thakur b MR Marsh,3
2,Sunrisers Hyderabad,AK Markram,42,25,4,3,168.0,c Kuldeep Yadav b KK Ahmed,4
2,Sunrisers Hyderabad,N Pooran,62,34,2,6,182.35,c R Powell b SN Thakur,5
2,Sunrisers Hyderabad,Shashank Singh,10,6,2,0,166.67,c A Nortje b SN Thakur,6
2,Sunrisers Hyderabad,SA Abbott,7,5,0,1,140.0,c RV Patel b KK Ahmed,7
2,Sunrisers Hyderabad,S Gopal,9,7,2,0,128.57,not out,8
2,Sunrisers Hyderabad,Kartik Tyagi,7,5,1,0,140.0,b Kuldeep Yadav,9
2,Sunrisers Hyderabad,B Kumar,5,3,1,0,166.67,not out,10
