innings,team,wicket_number,batter_1,batter_1_runs,batter_1_balls,batter_2,batter_2_runs,batter_2_balls,total_runs,total_balls
1,Delhi Capitals,1,Mandeep Singh,0,5,DA Warner,0,0,0,5
1,Delhi Capitals,2,MR Marsh,10,7,DA Warner,22,14,37,21
1,Delhi Capitals,3,RR Pant,26,16,DA Warner,20,13,48,28
1,Delhi Capitals,4,DA Warner,50,31,R Powell,67,35,122,66
2,Sunrisers Hyderabad,1,Abhishek Sharma,7,6,KS Williamson,0,3,8,9
2,Sunrisers Hyderabad,2,RA Tripathi,11,9,KS Williamson,4,8,16,17
2,Sunrisers Hyderabad,3,AK Markram,2,7,RA Tripathi,11,9,13,16
2,Sunrisers Hyderabad,4,AK Markram,40,18,N Pooran,19,17,60,35
2,Sunrisers Hyderabad,5,Shashank Singh,10,6,N Pooran,20,6,37,12
2,Sunrisers Hyderabad,6,SA Abbott,7,5,N Pooran,11,6,19,11
2,Sunrisers Hyderabad,7,S Gopal,0,2,N Pooran,12,5,12,7
2,Sunrisers Hyderabad,8,Kartik Tyagi,7,5,S Gopal,9,3,16,8
2,Sunrisers Hyderabad,9,B Kumar,5,3,S Gopal,0,2,5,5
