match_number,opponent,bowler,overs,maidens,runs,wickets,economy,dots
2,Rajasthan Royals,AG Murtaza,4.0,0,46,1,11.5,7
2,Rajasthan Royals,R McLaren,4.0,0,43,0,10.75,7
2,Rajasthan Royals,R Sathish,3.0,0,51,1,17.0,3
2,Rajasthan Royals,SL Malinga,4.0,0,22,2,5.5,9
2,Rajasthan Royals,ST Jayasuriya,1.0,0,19,0,19.0,0
2,Rajasthan Royals,Z Khan,4.0,0,27,0,6.75,9
9,Delhi Daredevils,DJ Bravo,2.0,0,11,2,5.5,6
9,Delhi Daredevils,Harbhajan Singh,2.3,1,23,2,9.2,6
9,Delhi Daredevils,KA Pollard,4.0,0,24,1,6.0,10
9,Delhi Daredevils,SL Malinga,2.0,0,22,1,11.0,3
9,Delhi Daredevils,ST Jayasuriya,4.0,0,17,2,4.25,16
9,Delhi Daredevils,Z Khan,2.0,0,20,0,10.0,1
14,Royal Challengers Bangalore,DJ Bravo,3.1,0,35,0,11.05,5
14,Royal Challengers Bangalore,Harbhajan Singh,4.0,0,35,1,8.75,9
14,Royal Challengers Bangalore,KA Pollard,2.0,0,24,0,12.0,2
14,Royal Challengers Bangalore,SL Malinga,4.0,0,25,0,6.25,10
14,Royal Challengers Bangalore,ST Jayasuriya,2.0,0,16,0,8.0,2
14,Royal Challengers Bangalore,Z Khan,4.0,0,18,1,4.5,11
17,Kolkata Knight Riders,DJ Bravo,4.0,0,36,0,9.0,5
17,Kolkata Knight Riders,Harbhajan Singh,4.0,0,17,1,4.25,7
17,Kolkata Knight Riders,R McLaren,4.0,0,38,0,9.5,5
17,Kolkata Knight Riders,SL Malinga,4.0,0,28,0,7.0,7
17,Kolkata Knight Riders,Z Khan,4.0,0,27,2,6.75,14
21,Chennai Super Kings,DJ Bravo,4.0,0,42,0,10.5,4
21,Chennai Super Kings,Harbhajan Singh,4.0,0,25,1,6.25,7
21,Chennai Super Kings,R McLaren,4.0,0,23,1,5.75,11
21,Chennai Super Kings,SL Malinga,4.0,0,41,0,10.25,4
21,Chennai Super Kings,Z Khan,4.0,0,45,0,11.25,4
25,Deccan Chargers,DJ Bravo,2.0,0,16,0,8.0,7
25,Deccan Chargers,Harbhajan Singh,4.0,0,31,3,7.75,6
25,Deccan Chargers,KA Pollard,2.0,0,20,1,10.0,3
25,Deccan Chargers,R McLaren,3.0,0,24,0,8.0,8
25,Deccan Chargers,SL Malinga,3.4,1,12,3,3.27,13
25,Deccan Chargers,Z Khan,3.0,0,21,3,7.0,10
27,Kings XI Punjab,DJ Bravo,3.0,0,22,1,7.33,6
27,Kings XI Punjab,Harbhajan Singh,4.0,0,26,0,6.5,7
27,Kings XI Punjab,KA Pollard,2.0,0,20,0,10.0,0
27,Kings XI Punjab,R McLaren,3.0,0,29,0,9.67,7
27,Kings XI Punjab,SL Malinga,4.0,0,22,4,5.5,10
27,Kings XI Punjab,Z Khan,4.0,0,34,3,8.5,7
33,Deccan Chargers,DJ Bravo,2.0,0,12,0,6.0,5
33,Deccan Chargers,Harbhajan Singh,3.0,0,16,2,5.33,9
33,Deccan Chargers,KA Pollard,4.0,0,26,2,6.5,6
33,Deccan Chargers,R McLaren,4.0,0,28,2,7.0,7
33,Deccan Chargers,SL Malinga,3.2,0,20,1,6.0,11
33,Deccan Chargers,Z Khan,2.0,0,10,2,5.0,5
37,Chennai Super Kings,AN Ahmed,2.0,0,26,0,13.0,3
37,Chennai Super Kings,DJ Bravo,2.0,0,21,1,10.5,3
37,Chennai Super Kings,Harbhajan Singh,4.0,0,23,1,5.75,11
37,Chennai Super Kings,KA Pollard,4.0,0,27,2,6.75,4
37,Chennai Super Kings,R McLaren,3.0,0,25,0,8.33,5
37,Chennai Super Kings,R Sathish,1.0,0,5,0,5.0,2
37,Chennai Super Kings,SL Malinga,4.0,0,36,0,9.0,7
41,Kings XI Punjab,Harbhajan Singh,4.0,0,34,0,8.5,6
41,Kings XI Punjab,JP Duminy,3.0,0,15,1,5.0,8
41,Kings XI Punjab,KA Pollard,1.0,0,9,1,9.0,2
41,Kings XI Punjab,R McLaren,2.0,0,13,0,6.5,5
41,Kings XI Punjab,R Sathish,2.0,0,14,0,7.0,3
41,Kings XI Punjab,SL Malinga,4.0,0,36,2,9.0,12
41,Kings XI Punjab,Z Khan,3.2,0,36,0,10.8,6
45,Rajasthan Royals,DS Kulkarni,4.0,0,40,1,10.0,10
45,Rajasthan Royals,Harbhajan Singh,4.0,0,21,1,5.25,8
45,Rajasthan Royals,KA Pollard,2.0,0,19,1,9.5,3
45,Rajasthan Royals,SL Malinga,4.0,0,23,0,5.75,10
45,Rajasthan Royals,ST Jayasuriya,2.0,0,16,0,8.0,1
45,Rajasthan Royals,Z Khan,4.0,0,17,2,4.25,14
47,Delhi Daredevils,AG Murtaza,4.0,0,18,2,4.5,5
47,Delhi Daredevils,CRD Fernando,4.0,0,32,2,8.0,6
47,Delhi Daredevils,DJ Bravo,2.0,0,26,0,13.0,1
47,Delhi Daredevils,Harbhajan Singh,4.0,0,24,1,6.0,6
47,Delhi Daredevils,KA Pollard,4.0,0,15,0,3.75,10
47,Delhi Daredevils,Z Khan,2.0,0,23,0,11.5,2
52,Royal Challengers Bangalore,CRD Fernando,4.0,0,24,2,6.0,13
52,Royal Challengers Bangalore,Harbhajan Singh,4.0,0,28,2,7.0,6
52,Royal Challengers Bangalore,KA Pollard,4.0,0,28,3,7.0,5
52,Royal Challengers Bangalore,R McLaren,4.0,0,21,1,5.25,8
52,Royal Challengers Bangalore,Z Khan,4.0,0,30,1,7.5,7
56,Kolkata Knight Riders,AG Murtaza,4.0,0,27,0,6.75,11
56,Kolkata Knight Riders,CRD Fernando,3.0,0,31,0,10.33,8
56,Kolkata Knight Riders,DJ Bravo,2.0,0,7,0,3.5,6
56,Kolkata Knight Riders,JP Duminy,2.3,0,22,0,8.8,5
56,Kolkata Knight Riders,R McLaren,3.0,0,26,0,8.67,6
56,Kolkata Knight Riders,R Sathish,2.0,0,11,1,5.5,6
56,Kolkata Knight Riders,STR Binny,1.0,0,9,0,9.0,0
57,Royal Challengers Bangalore,CRD Fernando,4.0,0,28,1,7.0,11
57,Royal Challengers Bangalore,Harbhajan Singh,4.0,0,44,2,11.0,5
57,Royal Challengers Bangalore,KA Pollard,4.0,0,17,3,4.25,10
57,Royal Challengers Bangalore,SL Malinga,4.0,0,24,2,6.0,9
57,Royal Challengers Bangalore,Z Khan,4.0,0,34,0,8.5,8
60,Chennai Super Kings,CRD Fernando,4.0,0,23,2,5.75,12
60,Chennai Super Kings,Harbhajan Singh,4.0,0,30,0,7.5,9
60,Chennai Super Kings,KA Pollard,4.0,0,45,1,11.25,3
60,Chennai Super Kings,SL Malinga,4.0,0,33,0,8.25,11
60,Chennai Super Kings,Z Khan,4.0,0,34,1,8.5,9
