innings,team,over,ball,batter,bowler,non_striker,batter_runs,extra_runs,total_runs,is_boundary,non_boundary_run,extra_type,wides,noballs,byes,legbyes,penalty,is_wicket,wicket_kind,player_out,fielder,phase
1,Chennai Super Kings,1,1.noballs,SV Samson,Nithish Kumar Reddy,RD Gaikwad,0,1,1,False,False,noballs,0,1,0,0,0,False,,,,powerplay
1,Chennai Super Kings,1,1,SV Samson,Nithish Kumar Reddy,RD Gaikwad,6,0,6,True,False,,0,0,0,0,0,False,,,,powerplay
1,Chennai Super Kings,1,2,SV Samson,Nithish Kumar Reddy,RD Gaikwad,4,0,4,True,False,,0,0,0,0,0,False,,,,powerplay
1,Chennai Super Kings,1,3,SV Samson,Nithish Kumar Reddy,RD Gaikwad,0,0,0,False,False,,0,0,0,0,0,False,,,,powerplay
1,Chennai Super Kings,1,4,SV Samson,Nithish Kumar Reddy,RD Gaikwad,1,0,1,False,False,,0,0,0,0,0,False,,,,powerplay
1,Chennai Super Kings,1,5,RD Gaikwad,Nithish Kumar Reddy,SV Samson,1,0,1,False,False,,0,0,0,0,0,False,,,,powerplay
1,Chennai Super Kings,1,6,SV Samson,Nithish Kumar Reddy,RD Gaikwad,4,0,4,True,False,,0,0,0,0,0,False,,,,powerplay
1,Chennai Super Kings,2,1,RD Gaikwad,PP Hinge,SV Samson,1,0,1,False,False,,0,0,0,0,0,False,,,,powerplay
1,Chennai Super Kings,2,2,SV Samson,PP Hinge,RD Gaikwad,0,0,0,False,False,,0,0,0,0,0,False,,,,powerplay
1,Chennai Super Kings,2,3,SV Samson,PP Hinge,RD Gaikwad,0,0,0,False,False,,0,0,0,0,0,False,,,,powerplay
1,Chennai Super Kings,2,4,SV Samson,PP Hinge,RD Gaikwad,4,0,4,True,False,,0,0,0,0,0,False,,,,powerplay
1,Chennai Super Kings,2,5,SV Samson,PP Hinge,RD Gaikwad,4,0,4,True,False,,0,0,0,0,0,False,,,,powerplay
1,Chennai Super Kings,2,6,SV Samson,PP Hinge,RD Gaikwad,4,0,4,True,False,,0,0,0,0,0,False,,,,powerplay
1,Chennai Super Kings,3,1,RD Gaikwad,PJ Cummins,SV Samson,1,0,1,False,False,,0,0,0,0,0,False,,,,powerplay
1,Chennai Super Kings,3,2,SV Samson,PJ Cummins,RD Gaikwad,0,0,0,False,False,,0,0,0,0,0,False,,,,powerplay
1,Chennai Super Kings,3,3,SV Samson,PJ Cummins,RD Gaikwad,0,0,0,False,False,,0,0,0,0,0,True,caught,SV Samson,Ishan Kishan,powerplay
1,Chennai Super Kings,3,4,Urvil Patel,PJ Cummins,RD Gaikwad,0,0,0,False,False,,0,0,0,0,0,False,,,,powerplay
1,Chennai Super Kings,3,5,Urvil Patel,PJ Cummins,RD Gaikwad,6,0,6,True,False,,0,0,0,0,0,False,,,,powerplay
1,Chennai Super Kings,3,6,Urvil Patel,PJ Cummins,RD Gaikwad,6,0,6,True,False,,0,0,0,0,0,False,,,,powerplay
1,Chennai Super Kings,4,1,RD Gaikwad,E Malinga,Urvil Patel,0,0,0,False,False,,0,0,0,0,0,False,,,,powerplay
1,Chennai Super Kings,4,2,RD Gaikwad,E Malinga,Urvil Patel,1,0,1,False,False,,0,0,0,0,0,False,,,,powerplay
1,Chennai Super Kings,4,3,Urvil Patel,E Malinga,RD Gaikwad,1,0,1,False,False,,0,0,0,0,0,False,,,,powerplay
1,Chennai Super Kings,4,4,RD Gaikwad,E Malinga,Urvil Patel,1,0,1,False,False,,0,0,0,0,0,False,,,,powerplay
1,Chennai Super Kings,4,5,Urvil Patel,E Malinga,RD Gaikwad,0,0,0,False,False,,0,0,0,0,0,False,,,,powerplay
1,Chennai Super Kings,4,6,Urvil Patel,E Malinga,RD Gaikwad,0,0,0,False,False,,0,0,0,0,0,False,,,,powerplay
1,Chennai Super Kings,5,1,RD Gaikwad,Sakib Hussain,Urvil Patel,1,0,1,False,False,,0,0,0,0,0,False,,,,powerplay
1,Chennai Super Kings,5,2.wides,Urvil Patel,Sakib Hussain,RD Gaikwad,0,1,1,False,False,wides,1,0,0,0,0,False,,,,powerplay
1,Chennai Super Kings,5,2,Urvil Patel,Sakib Hussain,RD Gaikwad,0,0,0,False,False,,0,0,0,0,0,False,,,,powerplay
1,Chennai Super Kings,5,3,Urvil Patel,Sakib Hussain,RD Gaikwad,0,0,0,False,False,,0,0,0,0,0,True,bowled,Urvil Patel,,powerplay
1,Chennai Super Kings,5,4,Kartik Sharma,Sakib Hussain,RD Gaikwad,0,0,0,False,False,,0,0,0,0,0,False,,,,powerplay
1,Chennai Super Kings,5,5,Kartik Sharma,Sakib Hussain,RD Gaikwad,0,0,0,False,False,,0,0,0,0,0,False,,,,powerplay
1,Chennai Super Kings,5,6,Kartik Sharma,Sakib Hussain,RD Gaikwad,4,0,4,True,False,,0,0,0,0,0,False,,,,powerplay
1,Chennai Super Kings,6,1,RD Gaikwad,E Malinga,Kartik Sharma,1,0,1,False,False,,0,0,0,0,0,False,,,,powerplay
1,Chennai Super Kings,6,2,Kartik Sharma,E Malinga,RD Gaikwad,1,0,1,False,False,,0,0,0,0,0,False,,,,powerplay
1,Chennai Super Kings,6,3,RD Gaikwad,E Malinga,Kartik Sharma,1,0,1,False,False,,0,0,0,0,0,False,,,,powerplay
1,Chennai Super Kings,6,4,Kartik Sharma,E Malinga,RD Gaikwad,1,0,1,False,False,,0,0,0,0,0,False,,,,powerplay
1,Chennai Super Kings,6,5,RD Gaikwad,E Malinga,Kartik Sharma,0,0,0,False,False,,0,0,0,0,0,False,,,,powerplay
1,Chennai Super Kings,6,6,RD Gaikwad,E Malinga,Kartik Sharma,1,0,1,False,False,,0,0,0,0,0,False,,,,powerplay
1,Chennai Super Kings,7,1,RD Gaikwad,Shivang Kumar,Kartik Sharma,1,0,1,False,False,,0,0,0,0,0,False,,,,middle
1,Chennai Super Kings,7,2,Kartik Sharma,Shivang Kumar,RD Gaikwad,1,0,1,False,False,,0,0,0,0,0,False,,,,middle
1,Chennai Super Kings,7,3,RD Gaikwad,Shivang Kumar,Kartik Sharma,1,0,1,False,False,,0,0,0,0,0,False,,,,middle
1,Chennai Super Kings,7,4,Kartik Sharma,Shivang Kumar,RD Gaikwad,1,0,1,False,False,,0,0,0,0,0,False,,,,middle
1,Chennai Super Kings,7,5,RD Gaikwad,Shivang Kumar,Kartik Sharma,1,0,1,False,False,,0,0,0,0,0,False,,,,middle
1,Chennai Super Kings,7,6,Kartik Sharma,Shivang Kumar,RD Gaikwad,1,0,1,False,False,,0,0,0,0,0,False,,,,middle
1,Chennai Super Kings,8,1,Kartik Sharma,PP Hinge,RD Gaikwad,4,0,4,True,False,,0,0,0,0,0,False,,,,middle
1,Chennai Super Kings,8,2,Kartik Sharma,PP Hinge,RD Gaikwad,6,0,6,True,False,,0,0,0,0,0,False,,,,middle
1,Chennai Super Kings,8,3,Kartik Sharma,PP Hinge,RD Gaikwad,4,0,4,True,False,,0,0,0,0,0,False,,,,middle
1,Chennai Super Kings,8,4,Kartik Sharma,PP Hinge,RD Gaikwad,0,0,0,False,False,,0,0,0,0,0,False,,,,middle
1,Chennai Super Kings,8,5,Kartik Sharma,PP Hinge,RD Gaikwad,1,0,1,False,False,,0,0,0,0,0,False,,,,middle
