innings,over,ball,team,batter,bowler,umpire,type,decision,umpires_call
1,2,3,Sunrisers Hyderabad,SV Samson,PP Hinge,Nitin Menon,wicket,struck down,False
1,3,3,Chennai Super Kings,SV Samson,PJ Cummins,TM Srivastava,wicket,struck down,False
