innings,team,batter,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
1,Punjab Kings,KL Rahul,21,22,2,0,95.45,c JJ Bumrah b KA Pollard,1
1,Punjab Kings,Mandeep Singh,15,14,2,0,107.14,lbw b KH Pandya,2
1,Punjab Kings,CH Gayle,1,4,0,0,25.0,c HH Pandya b KA Pollard,3
1,Punjab Kings,AK Markram,42,29,6,0,144.83,b RD Chahar,4
1,Punjab Kings,N Pooran,2,3,0,0,66.67,lbw b JJ Bumrah,5
1,Punjab Kings,DJ Hooda,28,26,1,1,107.69,c KA Pollard b JJ Bumrah,6
1,Punjab Kings,Harpreet Brar,14,19,0,0,73.68,not out,7
1,Punjab Kings,NT Ellis,6,4,0,0,150.0,not out,8
2,Mumbai Indians,RG Sharma,8,10,1,0,80.0,c Mandeep Singh b Ravi Bishnoi,1
2,Mumbai Indians,Q de Kock,27,29,2,0,93.1,b Mohammed Shami,2
2,Mumbai Indians,SA Yadav,0,1,0,0,0.0,b Ravi Bishnoi,3
2,Mumbai Indians,SS Tiwary,45,37,3,2,121.62,c KL Rahul b NT Ellis,4
2,Mumbai Indians,HH Pandya,40,30,4,2,133.33,not out,5
2,Mumbai Indians,KA Pollard,15,7,1,1,214.29,not out,6
