match_number,date,opponent,venue,overs,maidens,runs,wickets,economy,dots,wides,noballs
5,2008-04-20,Royal Challengers Bangalore,Wankhede Stadium,4.0,0,45,1,11.25,7,2,0
8,2008-04-23,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",4.0,0,35,1,8.75,12,2,1
10,2008-04-25,Kings XI Punjab,"Punjab Cricket Association Stadium, Mohali",3.0,0,22,2,7.33,7,0,0
14,2008-04-27,Deccan Chargers,Dr DY Patil Sports Academy,2.0,0,19,0,9.5,5,0,0
16,2008-04-29,Kolkata Knight Riders,Eden Gardens,1.0,0,9,0,9.0,3,0,0
23,2008-05-04,Delhi Daredevils,Dr DY Patil Sports Academy,4.0,0,25,3,6.25,10,0,0
27,2008-05-07,Rajasthan Royals,Dr DY Patil Sports Academy,3.0,0,13,3,4.33,12,0,0
36,2008-05-14,Chennai Super Kings,Wankhede Stadium,4.0,0,31,0,7.75,11,1,0
38,2008-05-16,Kolkata Knight Riders,Wankhede Stadium,3.0,0,17,0,5.67,11,3,0
42,2008-05-18,Deccan Chargers,"Rajiv Gandhi International Stadium, Uppal",4.0,0,29,0,7.25,9,0,0
45,2008-05-21,Kings XI Punjab,Wankhede Stadium,3.0,0,34,0,11.33,8,1,0
50,2008-05-24,Delhi Daredevils,Feroz Shah Kotla,3.5,0,30,1,7.83,8,0,0
53,2008-05-26,Rajasthan Royals,Sawai Mansingh Stadium,3.0,0,18,0,6.0,9,1,0
55,2008-05-28,Royal Challengers Bangalore,M Chinnaswamy Stadium,3.0,0,21,1,7.0,8,0,0
