innings,over,ball,team,batter,bowler,umpire,type,decision,umpires_call
1,20,2,Gujarat Titans,R Tewatia,JC Archer,VK Sharma,wicket,struck down,False
2,7,1,Gujarat Titans,V Suryavanshi,Rashid Khan,VK Sharma,wicket,struck down,False
2,13,3,Rajasthan Royals,N Rana,Rashid Khan,VK Sharma,wicket,struck down,False
