innings,team,phase,runs,wickets,balls,run_rate,boundaries,dots
1,Gujarat Titans,death,60,3,30,12.0,7,7
1,Gujarat Titans,middle,96,1,54,10.67,10,11
1,Gujarat Titans,powerplay,53,0,36,8.83,7,9
2,Rajasthan Royals,death,67,2,34,11.82,9,9
2,Rajasthan Royals,middle,74,0,33,13.45,13,9
2,Rajasthan Royals,powerplay,71,0,28,15.21,12,9
