innings,team,batter,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
1,Gujarat Titans,B Sai Sudharsan,39,30,4,1,130.0,c R Parag b M Theekshana,1
1,Gujarat Titans,Shubman Gill,84,50,5,4,168.0,c R Parag b M Theekshana,2
1,Gujarat Titans,JC Buttler,50,26,3,4,192.31,not out,3
1,Gujarat Titans,Washington Sundar,13,8,0,1,162.5,c SO Hetmyer b Sandeep Sharma,4
1,Gujarat Titans,R Tewatia,9,4,0,1,225.0,lbw b JC Archer,5
1,Gujarat Titans,M Shahrukh Khan,5,2,1,0,250.0,not out,6
2,Rajasthan Royals,YBK Jaiswal,70,40,9,2,175.0,not out,1
2,Rajasthan Royals,V Suryavanshi,101,38,7,11,265.79,b M Prasidh Krishna,2
2,Rajasthan Royals,N Rana,4,2,1,0,200.0,lbw b Rashid Khan,3
2,Rajasthan Royals,R Parag,32,15,2,2,213.33,not out,4
