innings,team,bowler,overs,maidens,runs,wickets,economy,dots,wides,noballs
1,Sunrisers Hyderabad,Abhishek Sharma,1.0,0,14,0,14.0,2,1,0
1,Sunrisers Hyderabad,J Suchith,4.0,0,21,0,5.25,9,0,0
1,Sunrisers Hyderabad,KK Ahmed,4.0,0,42,0,10.5,5,0,0
1,Sunrisers Hyderabad,Rashid Khan,4.0,0,31,1,7.75,7,0,0
1,Sunrisers Hyderabad,S Kaul,4.0,0,31,2,7.75,8,0,0
1,Sunrisers Hyderabad,V Shankar,3.0,0,19,0,6.33,7,1,1
2,Delhi Capitals,A Mishra,4.0,0,31,1,7.75,8,0,0
2,Delhi Capitals,AR Patel,4.0,0,26,2,6.5,10,0,0
2,Delhi Capitals,Avesh Khan,4.0,0,34,3,8.5,9,3,0
2,Delhi Capitals,K Rabada,3.0,0,25,0,8.33,4,1,0
2,Delhi Capitals,MP Stoinis,1.0,0,12,0,12.0,2,0,0
2,Delhi Capitals,R Ashwin,4.0,0,27,0,6.75,12,1,0
