innings,team,wicket_number,batter_1,batter_1_runs,batter_1_balls,batter_2,batter_2_runs,batter_2_balls,total_runs,total_balls
1,Chennai Super Kings,1,AM Rahane,29,24,RD Gaikwad,30,26,64,50
1,Chennai Super Kings,2,S Dube,0,1,RD Gaikwad,0,0,1,1
1,Chennai Super Kings,3,RA Jadeja,2,4,RD Gaikwad,3,4,5,8
1,Chennai Super Kings,4,Sameer Rizvi,21,23,RD Gaikwad,11,11,37,34
1,Chennai Super Kings,5,MM Ali,15,8,RD Gaikwad,18,7,38,14
1,Chennai Super Kings,6,MS Dhoni,2,4,MM Ali,0,1,2,5
1,Chennai Super Kings,7,DJ Mitchell,1,1,MS Dhoni,12,7,15,8
1,Chennai Super Kings,8,DJ Mitchell,1,1,MS Dhoni,12,7,15,8
2,Punjab Kings,1,P Simran Singh,13,10,JM Bairstow,6,9,19,19
2,Punjab Kings,2,RR Rossouw,23,16,JM Bairstow,40,21,64,37
2,Punjab Kings,3,Shashank Singh,9,9,RR Rossouw,20,7,30,16
2,Punjab Kings,4,Shashank Singh,16,17,SM Curran,26,20,50,35
