innings,over,ball,team,batter,bowler,umpire,type,decision,umpires_call
1,9,3,Chennai Super Kings,S Dube,Harpreet Brar,VK Sharma,wicket,struck down,False
1,10,5,Chennai Super Kings,RA Jadeja,RD Chahar,HAS Khalid,wicket,struck down,False
2,3,6,Chennai Super Kings,P Simran Singh,Mustafizur Rahman,VK Sharma,wicket,struck down,False
2,18,3,Punjab Kings,SM Curran,RJ Gleeson,HAS Khalid,wicket,upheld,False
