innings,team,wicket_number,player_out,score,over
1,Royal Challengers Bangalore,1,W Jaffer,10,3.2
1,Royal Challengers Bangalore,2,JH Kallis,22,5.4
1,Royal Challengers Bangalore,3,R Dravid,29,6.5
1,Royal Challengers Bangalore,4,RV Uthappa,40,9.1
1,Royal Challengers Bangalore,5,MV Boucher,52,11.5
1,Royal Challengers Bangalore,6,V Kohli,72,15.1
1,Royal Challengers Bangalore,7,RE van der Merwe,85,17.4
1,Royal Challengers Bangalore,8,P Kumar,92,18.2
1,Royal Challengers Bangalore,9,D du Preez,103,20.2
1,Royal Challengers Bangalore,10,R Vinay Kumar,105,20.6
2,Rajasthan Royals,1,GC Smith,27,6.4
2,Rajasthan Royals,2,LA Carseldine,48,9.4
2,Rajasthan Royals,3,YK Pathan,91,14.5
