match_number,opponent,batter,runs,balls,fours,sixes,strike_rate,dismissal
1,Chennai Super Kings,V Kohli,21,20,0,1,105.0,c R Ravindra b Mustafizur Rahman
1,Chennai Super Kings,F du Plessis,35,23,8,0,152.17,c R Ravindra b Mustafizur Rahman
1,Chennai Super Kings,RM Patidar,0,3,0,0,0.0,c MS Dhoni b Mustafizur Rahman
1,Chennai Super Kings,GJ Maxwell,0,1,0,0,0.0,c MS Dhoni b DL Chahar
1,Chennai Super Kings,C Green,18,22,1,0,81.82,b Mustafizur Rahman
1,Chennai Super Kings,Anuj Rawat,48,25,4,3,192.0,run out (MS Dhoni)
1,Chennai Super Kings,KD Karthik,38,26,3,2,146.15,not out
6,Punjab Kings,V Kohli,77,49,11,2,157.14,c Harpreet Brar b HV Patel
6,Punjab Kings,F du Plessis,3,7,0,0,42.86,c SM Curran b K Rabada
6,Punjab Kings,C Green,3,5,0,0,60.0,c JM Sharma b K Rabada
6,Punjab Kings,RM Patidar,18,18,1,1,100.0,b Harpreet Brar
6,Punjab Kings,GJ Maxwell,3,5,0,0,60.0,b Harpreet Brar
6,Punjab Kings,Anuj Rawat,11,14,1,0,78.57,lbw b SM Curran
6,Punjab Kings,KD Karthik,28,10,3,2,280.0,not out
6,Punjab Kings,MK Lomror,17,8,2,1,212.5,not out
10,Kolkata Knight Riders,V Kohli,83,59,4,4,140.68,not out
10,Kolkata Knight Riders,F du Plessis,8,6,0,1,133.33,c MA Starc b Harshit Rana
10,Kolkata Knight Riders,C Green,33,21,4,2,157.14,b AD Russell
10,Kolkata Knight Riders,GJ Maxwell,28,19,3,1,147.37,c RK Singh b SP Narine
10,Kolkata Knight Riders,RM Patidar,3,4,0,0,75.0,c RK Singh b AD Russell
10,Kolkata Knight Riders,Anuj Rawat,3,3,0,0,100.0,c PD Salt b Harshit Rana
10,Kolkata Knight Riders,KD Karthik,20,8,0,3,250.0,run out (PD Salt)
15,Lucknow Super Giants,V Kohli,22,16,2,1,137.5,c D Padikkal b M Siddharth
15,Lucknow Super Giants,F du Plessis,19,13,3,0,146.15,run out (D Padikkal)
15,Lucknow Super Giants,RM Patidar,29,21,2,2,138.1,c D Padikkal b MP Yadav
15,Lucknow Super Giants,GJ Maxwell,0,2,0,0,0.0,c N Pooran b MP Yadav
15,Lucknow Super Giants,C Green,9,9,1,0,100.0,b MP Yadav
15,Lucknow Super Giants,Anuj Rawat,11,21,0,0,52.38,c D Padikkal b MP Stoinis
15,Lucknow Super Giants,MK Lomror,33,13,3,3,253.85,c N Pooran b Yash Thakur
15,Lucknow Super Giants,KD Karthik,4,8,0,0,50.0,c KL Rahul b Naveen-ul-Haq
15,Lucknow Super Giants,Mayank Dagar,0,1,0,0,0.0,run out (N Pooran)
15,Lucknow Super Giants,RJW Topley,3,6,0,0,50.0,not out
15,Lucknow Super Giants,Mohammed Siraj,12,8,0,2,150.0,c N Pooran b Naveen-ul-Haq
19,Rajasthan Royals,V Kohli,113,72,12,4,156.94,not out
19,Rajasthan Royals,F du Plessis,44,33,2,2,133.33,c JC Buttler b YS Chahal
19,Rajasthan Royals,GJ Maxwell,1,3,0,0,33.33,b N Burger
19,Rajasthan Royals,Saurav Chauhan,9,6,0,1,150.0,c YBK Jaiswal b YS Chahal
19,Rajasthan Royals,C Green,5,6,0,0,83.33,not out
25,Mumbai Indians,V Kohli,3,9,0,0,33.33,c Ishan Kishan b JJ Bumrah
25,Mumbai Indians,F du Plessis,61,40,4,3,152.5,c TH David b JJ Bumrah
25,Mumbai Indians,WG Jacks,8,6,2,0,133.33,c TH David b Akash Madhwal
25,Mumbai Indians,RM Patidar,50,26,3,4,192.31,c Ishan Kishan b G Coetzee
25,Mumbai Indians,GJ Maxwell,0,4,0,0,0.0,lbw b S Gopal
25,Mumbai Indians,KD Karthik,53,23,5,4,230.43,not out
25,Mumbai Indians,MK Lomror,0,1,0,0,0.0,lbw b JJ Bumrah
25,Mumbai Indians,Saurav Chauhan,9,8,1,0,112.5,c Akash Madhwal b JJ Bumrah
25,Mumbai Indians,Vijaykumar Vyshak,0,1,0,0,0.0,c Mohammad Nabi b JJ Bumrah
25,Mumbai Indians,Akash Deep,2,2,0,0,100.0,not out
30,Sunrisers Hyderabad,V Kohli,42,20,6,2,210.0,b M Markande
30,Sunrisers Hyderabad,F du Plessis,62,28,7,4,221.43,c H Klaasen b PJ Cummins
30,Sunrisers Hyderabad,WG Jacks,7,4,1,0,175.0,run out (JD Unadkat)
30,Sunrisers Hyderabad,RM Patidar,9,5,0,1,180.0,c Nithish Kumar Reddy b M Markande
30,Sunrisers Hyderabad,Saurav Chauhan,0,1,0,0,0.0,lbw b PJ Cummins
30,Sunrisers Hyderabad,KD Karthik,83,35,5,7,237.14,c H Klaasen b T Natarajan
30,Sunrisers Hyderabad,MK Lomror,19,11,0,2,172.73,b PJ Cummins
30,Sunrisers Hyderabad,Anuj Rawat,25,14,5,0,178.57,not out
30,Sunrisers Hyderabad,Vijaykumar Vyshak,1,2,0,0,50.0,not out
36,Kolkata Knight Riders,V Kohli,18,7,1,2,257.14,c & b Harshit Rana
36,Kolkata Knight Riders,F du Plessis,7,7,1,0,100.0,c VR Iyer b CV Varun
36,Kolkata Knight Riders,WG Jacks,55,32,4,5,171.88,c A Raghuvanshi b AD Russell
36,Kolkata Knight Riders,RM Patidar,52,23,3,5,226.09,c Harshit Rana b AD Russell
36,Kolkata Knight Riders,C Green,6,4,0,1,150.0,c Ramandeep Singh b SP Narine
36,Kolkata Knight Riders,SS Prabhudessai,24,18,3,0,133.33,c A Raghuvanshi b Harshit Rana
36,Kolkata Knight Riders,MK Lomror,4,3,1,0,133.33,c & b SP Narine
36,Kolkata Knight Riders,KD Karthik,25,18,3,1,138.89,c PD Salt b AD Russell
36,Kolkata Knight Riders,KV Sharma,20,7,0,3,285.71,c & b MA Starc
36,Kolkata Knight Riders,LH Ferguson,1,1,0,0,100.0,"run out (Ramandeep Singh, PD Salt)"
41,Sunrisers Hyderabad,V Kohli,51,43,4,1,118.6,c Abdul Samad b JD Unadkat
41,Sunrisers Hyderabad,F du Plessis,25,12,3,1,208.33,c AK Markram b T Natarajan
41,Sunrisers Hyderabad,WG Jacks,6,9,0,0,66.67,b M Markande
41,Sunrisers Hyderabad,RM Patidar,50,20,2,5,250.0,c Abdul Samad b JD Unadkat
41,Sunrisers Hyderabad,C Green,37,20,5,0,185.0,not out
41,Sunrisers Hyderabad,MK Lomror,7,4,1,0,175.0,c PJ Cummins b JD Unadkat
41,Sunrisers Hyderabad,KD Karthik,11,6,2,0,183.33,c Abdul Samad b PJ Cummins
41,Sunrisers Hyderabad,Swapnil Singh,12,6,1,1,200.0,c Abhishek Sharma b T Natarajan
45,Gujarat Titans,V Kohli,70,44,6,3,159.09,not out
45,Gujarat Titans,F du Plessis,24,12,1,3,200.0,c V Shankar b R Sai Kishore
45,Gujarat Titans,WG Jacks,100,41,5,10,243.9,not out
52,Gujarat Titans,V Kohli,42,27,2,4,155.56,c WP Saha b Noor Ahmad
52,Gujarat Titans,F du Plessis,64,23,10,3,278.26,c M Shahrukh Khan b J Little
52,Gujarat Titans,WG Jacks,1,3,0,0,33.33,c M Shahrukh Khan b Noor Ahmad
52,Gujarat Titans,RM Patidar,2,3,0,0,66.67,c DA Miller b J Little
52,Gujarat Titans,GJ Maxwell,4,3,1,0,133.33,c DA Miller b J Little
52,Gujarat Titans,C Green,1,2,0,0,50.0,c M Shahrukh Khan b J Little
52,Gujarat Titans,KD Karthik,21,12,3,0,175.0,not out
52,Gujarat Titans,Swapnil Singh,15,9,2,1,166.67,not out
58,Punjab Kings,V Kohli,92,47,7,6,195.74,c RR Rossouw b Arshdeep Singh
58,Punjab Kings,F du Plessis,9,7,2,0,128.57,c Shashank Singh b V Kaverappa
58,Punjab Kings,WG Jacks,12,7,1,1,171.43,c HV Patel b V Kaverappa
58,Punjab Kings,RM Patidar,55,23,3,6,239.13,c JM Bairstow b SM Curran
58,Punjab Kings,C Green,46,27,5,1,170.37,c SM Curran b HV Patel
58,Punjab Kings,KD Karthik,18,7,1,2,257.14,c SM Curran b HV Patel
58,Punjab Kings,MK Lomror,0,2,0,0,0.0,b HV Patel
58,Punjab Kings,Swapnil Singh,1,1,0,0,100.0,not out
62,Delhi Capitals,V Kohli,27,13,1,3,207.69,c Abishek Porel b I Sharma
62,Delhi Capitals,F du Plessis,6,7,1,0,85.71,c J Fraser-McGurk b Mukesh Kumar
62,Delhi Capitals,WG Jacks,41,29,3,2,141.38,c AR Patel b Kuldeep Yadav
62,Delhi Capitals,RM Patidar,52,32,3,3,162.5,c AR Patel b Rasikh Salam
62,Delhi Capitals,C Green,32,24,1,2,133.33,not out
62,Delhi Capitals,MK Lomror,13,8,0,1,162.5,c Abishek Porel b KK Ahmed
62,Delhi Capitals,KD Karthik,0,2,0,0,0.0,c Kuldeep Yadav b KK Ahmed
62,Delhi Capitals,Swapnil Singh,0,1,0,0,0.0,c Kumar Kushagra b Rasikh Salam
62,Delhi Capitals,KV Sharma,6,4,1,0,150.0,"run out (SD Hope, Mukesh Kumar)"
62,Delhi Capitals,Mohammed Siraj,0,0,0,0,0.0,"run out (Abishek Porel, Mukesh Kumar)"
68,Chennai Super Kings,V Kohli,47,29,3,4,162.07,c DJ Mitchell b MJ Santner
68,Chennai Super Kings,F du Plessis,54,39,3,3,138.46,run out (MJ Santner)
68,Chennai Super Kings,RM Patidar,41,23,2,4,178.26,c DJ Mitchell b SN Thakur
68,Chennai Super Kings,C Green,38,17,3,3,223.53,not out
68,Chennai Super Kings,KD Karthik,14,6,1,1,233.33,c MS Dhoni b TU Deshpande
68,Chennai Super Kings,GJ Maxwell,16,5,2,1,320.0,c MS Dhoni b SN Thakur
68,Chennai Super Kings,MK Lomror,0,1,0,0,0.0,not out
71,Rajasthan Royals,V Kohli,33,24,3,1,137.5,c D Ferreira b YS Chahal
71,Rajasthan Royals,F du Plessis,17,14,2,1,121.43,c R Powell b TA Boult
71,Rajasthan Royals,C Green,27,21,2,1,128.57,c R Powell b R Ashwin
71,Rajasthan Royals,RM Patidar,34,22,2,2,154.55,c R Parag b Avesh Khan
71,Rajasthan Royals,GJ Maxwell,0,1,0,0,0.0,c Dhruv Jurel b R Ashwin
71,Rajasthan Royals,MK Lomror,32,17,2,2,188.24,c R Powell b Avesh Khan
71,Rajasthan Royals,KD Karthik,11,13,1,0,84.62,c YBK Jaiswal b Avesh Khan
71,Rajasthan Royals,Swapnil Singh,9,4,0,1,225.0,not out
