innings,over,ball,team,batter,bowler,umpire,type,decision,umpires_call
1,9,5,Sunrisers Hyderabad,KD Karthik,J Suchith,J Madanagopal,,upheld,False
1,12,3,Royal Challengers Bangalore,PWH de Silva,Umran Malik,Chirra Ravikanthreddy,,upheld,False
