innings,team,wicket_number,batter_1,batter_1_runs,batter_1_balls,batter_2,batter_2_runs,batter_2_balls,total_runs,total_balls
1,Royal Challengers Bangalore,1,F du Plessis,5,7,Anuj Rawat,0,1,5,8
1,Royal Challengers Bangalore,2,V Kohli,0,1,Anuj Rawat,0,0,0,1
1,Royal Challengers Bangalore,3,GJ Maxwell,1,2,Anuj Rawat,0,1,3,3
1,Royal Challengers Bangalore,4,GJ Maxwell,11,9,SS Prabhudessai,1,5,12,14
1,Royal Challengers Bangalore,5,Shahbaz Ahmed,5,10,SS Prabhudessai,14,15,27,24
1,Royal Challengers Bangalore,6,KD Karthik,0,3,Shahbaz Ahmed,0,0,0,3
1,Royal Challengers Bangalore,7,HV Patel,0,1,Shahbaz Ahmed,2,2,2,3
1,Royal Challengers Bangalore,8,PWH de Silva,0,10,HV Patel,4,7,6,17
1,Royal Challengers Bangalore,9,JR Hazlewood,2,10,PWH de Silva,8,9,10,19
1,Royal Challengers Bangalore,10,Mohammed Siraj,2,4,JR Hazlewood,1,1,3,5
2,Sunrisers Hyderabad,1,Abhishek Sharma,47,28,KS Williamson,15,16,64,44
2,Sunrisers Hyderabad,2,RA Tripathi,7,3,KS Williamson,1,1,8,4
