match_number,date,opponent,venue,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
2,2017-04-06,Rising Pune Supergiant,Maharashtra Cricket Association Stadium,3,7,0,0,42.86,b Imran Tahir,3
7,2017-04-09,Kolkata Knight Riders,Wankhede Stadium,2,6,0,0,33.33,lbw b SP Narine,4
10,2017-04-12,Sunrisers Hyderabad,Wankhede Stadium,4,4,0,0,100.0,lbw b Rashid Khan,3
12,2017-04-14,Royal Challengers Bangalore,M Chinnaswamy Stadium,0,2,0,0,0.0,b S Badree,3
16,2017-04-16,Gujarat Lions,Wankhede Stadium,40,29,3,1,137.93,not out,4
25,2017-04-22,Delhi Daredevils,Wankhede Stadium,5,9,0,0,55.56,c PJ Cummins b A Mishra,4
28,2017-04-24,Rising Pune Supergiant,Wankhede Stadium,58,39,6,3,148.72,c & b JD Unadkat,4
35,2017-04-29,Gujarat Lions,Saurashtra Cricket Association Stadium,5,13,0,0,38.46,c KD Karthik b JP Faulkner,4
38,2017-05-01,Royal Challengers Bangalore,Wankhede Stadium,56,37,6,1,151.35,not out,4
45,2017-05-06,Delhi Daredevils,Feroz Shah Kotla,10,6,1,0,166.67,c A Mishra b K Rabada,4
48,2017-05-08,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal",67,45,6,2,148.89,b S Kaul,4
51,2017-05-11,Kings XI Punjab,Wankhede Stadium,5,7,0,0,71.43,c MJ Guptill b R Tewatia,4
54,2017-05-13,Kolkata Knight Riders,Eden Gardens,27,21,4,1,128.57,lbw b AS Rajpoot,3
57,2017-05-16,Rising Pune Supergiant,Wankhede Stadium,1,2,0,0,50.0,lbw b Washington Sundar,3
59,2017-05-19,Kolkata Knight Riders,M Chinnaswamy Stadium,26,24,1,1,108.33,c AS Rajpoot b NM Coulter-Nile,4
60,2017-05-21,Rising Pune Supergiant,"Rajiv Gandhi International Stadium, Uppal",24,22,4,0,109.09,c SN Thakur b A Zampa,4
