innings,team,bowler,overs,maidens,runs,wickets,economy,dots,wides,noballs
1,Mumbai Indians,AN Ahmed,4.0,0,27,2,6.75,10,0,0
1,Mumbai Indians,GJ Maxwell,1.0,0,5,0,5.0,1,0,0
1,Mumbai Indians,Harbhajan Singh,4.0,0,14,1,3.5,10,0,0
1,Mumbai Indians,MG Johnson,4.0,0,8,2,2.0,16,0,0
1,Mumbai Indians,PP Ojha,3.0,0,28,0,9.33,6,0,0
1,Mumbai Indians,SL Malinga,4.0,0,27,2,6.75,5,0,1
2,Pune Warriors,AB Dinda,4.0,0,35,2,8.75,10,0,0
2,Pune Warriors,B Kumar,2.0,0,12,0,6.0,6,2,0
2,Pune Warriors,BAW Mendis,4.0,0,15,1,3.75,12,0,0
2,Pune Warriors,KW Richardson,3.5,0,28,1,7.3,12,1,0
2,Pune Warriors,Parvez Rasool,1.0,0,5,0,5.0,1,0,0
2,Pune Warriors,Yuvraj Singh,4.0,0,21,1,5.25,11,0,0
