innings,team,batter,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
1,Pune Warriors,RV Uthappa,11,13,1,0,84.62,lbw b SL Malinga,1
1,Pune Warriors,AJ Finch,10,11,2,0,90.91,c DR Smith b MG Johnson,2
1,Pune Warriors,MK Pandey,29,29,1,1,100.0,c AT Rayudu b SL Malinga,3
1,Pune Warriors,Yuvraj Singh,33,29,1,2,113.79,lbw b Harbhajan Singh,4
1,Pune Warriors,AD Mathews,0,2,0,0,0.0,run out (SR Tendulkar),5
1,Pune Warriors,AM Nayar,11,14,0,0,78.57,c Harbhajan Singh b AN Ahmed,6
1,Pune Warriors,KW Richardson,8,16,0,0,50.0,c Harbhajan Singh b MG Johnson,7
1,Pune Warriors,Parvez Rasool,4,5,0,0,80.0,not out,8
1,Pune Warriors,B Kumar,2,2,0,0,100.0,c DR Smith b AN Ahmed,9
2,Mumbai Indians,DR Smith,0,1,0,0,0.0,b AB Dinda,1
2,Mumbai Indians,SR Tendulkar,15,13,3,0,115.38,c MK Pandey b BAW Mendis,2
2,Mumbai Indians,KD Karthik,17,25,1,1,68.0,c MK Pandey b Yuvraj Singh,3
2,Mumbai Indians,RG Sharma,37,41,3,0,90.24,c AB Dinda b KW Richardson,4
2,Mumbai Indians,AT Rayudu,26,23,2,1,113.04,c AD Mathews b AB Dinda,5
2,Mumbai Indians,GJ Maxwell,13,7,1,1,185.71,not out,6
2,Mumbai Indians,Harbhajan Singh,4,3,1,0,133.33,not out,7
