match_number,date,opponent,venue,overs,maidens,runs,wickets,economy,dots,wides,noballs
16,2024-04-03,Delhi Capitals,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",4.0,0,27,3,6.75,13,3,0
22,2024-04-08,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk, Chennai",4.0,0,28,2,7.0,11,0,0
28,2024-04-14,Lucknow Super Giants,"Eden Gardens, Kolkata",3.0,0,34,1,11.33,6,1,1
31,2024-04-16,Rajasthan Royals,"Eden Gardens, Kolkata",3.0,0,45,1,15.0,4,0,1
47,2024-04-29,Delhi Capitals,"Eden Gardens, Kolkata",4.0,0,29,2,7.25,13,2,1
51,2024-05-03,Mumbai Indians,"Wankhede Stadium, Mumbai",3.0,0,35,0,11.67,5,1,1
54,2024-05-05,Lucknow Super Giants,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",2.0,0,21,0,10.5,4,1,0
60,2024-05-11,Mumbai Indians,"Eden Gardens, Kolkata",2.0,0,16,0,8.0,7,1,1
70,2024-05-21,Sunrisers Hyderabad,"Narendra Modi Stadium, Ahmedabad",2.0,0,17,1,8.5,5,2,1
73,2024-05-26,Sunrisers Hyderabad,"MA Chidambaram Stadium, Chepauk, Chennai",3.0,0,24,1,8.0,8,4,0
