innings,team,wicket_number,batter_1,batter_1_runs,batter_1_balls,batter_2,batter_2_runs,batter_2_balls,total_runs,total_balls
1,Pune Warriors,1,JD Ryder,7,6,SC Ganguly,20,18,28,24
1,Pune Warriors,2,JD Ryder,1,2,MN Samuels,1,3,4,5
1,Pune Warriors,3,MN Samuels,45,36,RV Uthappa,30,25,81,61
1,Pune Warriors,4,RV Uthappa,5,3,CJ Ferguson,3,6,8,9
1,Pune Warriors,5,SPD Smith,6,6,RV Uthappa,5,5,11,11
1,Pune Warriors,6,MK Pandey,12,4,SPD Smith,19,6,34,8
1,Pune Warriors,7,R Sharma,0,2,MK Pandey,0,0,0,2
2,Kings XI Punjab,1,AC Gilchrist,5,8,PC Valthaty,1,5,7,13
2,Kings XI Punjab,2,AC Gilchrist,1,3,Mandeep Singh,1,4,2,7
2,Kings XI Punjab,3,AM Nayar,11,20,Mandeep Singh,23,19,41,38
2,Kings XI Punjab,4,DJ Hussey,10,11,AM Nayar,13,8,25,19
2,Kings XI Punjab,5,DJ Hussey,8,6,PP Chawla,1,1,9,7
2,Kings XI Punjab,6,PP Chawla,15,7,AD Mascarenhas,0,0,15,7
2,Kings XI Punjab,7,AD Mascarenhas,5,5,Bipul Sharma,2,4,7,9
2,Kings XI Punjab,8,JP Faulkner,3,4,Bipul Sharma,21,10,25,14
2,Kings XI Punjab,9,Bipul Sharma,12,4,P Kumar,1,2,13,6
