innings,team,phase,runs,wickets,balls,run_rate,boundaries,dots
1,Deccan Chargers,death,63,2,30,12.6,9,5
1,Deccan Chargers,middle,70,0,54,7.78,8,21
1,Deccan Chargers,powerplay,57,2,36,9.5,9,16
2,Chennai Super Kings,death,51,3,30,10.2,6,8
2,Chennai Super Kings,middle,74,2,54,8.22,7,14
2,Chennai Super Kings,powerplay,34,4,36,5.67,4,22
