innings,team,wicket_number,batter_1,batter_1_runs,batter_1_balls,batter_2,batter_2_runs,batter_2_balls,total_runs,total_balls
1,Deccan Chargers,1,AC Gilchrist,38,17,VVS Laxman,12,11,55,28
1,Deccan Chargers,2,HH Gibbs,0,1,VVS Laxman,0,0,0,1
1,Deccan Chargers,3,A Symonds,41,40,HH Gibbs,45,35,95,75
1,Deccan Chargers,4,A Symonds,9,3,RG Sharma,1,2,10,5
1,Deccan Chargers,5,RG Sharma,18,8,TL Suman,10,5,30,11
2,Chennai Super Kings,1,M Vijay,3,6,ML Hayden,9,7,12,13
2,Chennai Super Kings,2,SK Raina,6,3,ML Hayden,0,0,6,3
2,Chennai Super Kings,3,S Badrinath,5,5,ML Hayden,8,4,13,9
2,Chennai Super Kings,4,S Badrinath,0,7,JM Kemp,1,1,1,8
2,Chennai Super Kings,5,MS Dhoni,16,12,JM Kemp,21,15,38,27
2,Chennai Super Kings,6,MS Dhoni,26,17,JA Morkel,12,13,38,30
2,Chennai Super Kings,7,JA Morkel,7,2,R Ashwin,0,1,7,3
2,Chennai Super Kings,8,L Balaji,15,10,JA Morkel,5,4,21,14
2,Chennai Super Kings,9,M Muralitharan,1,2,JA Morkel,0,0,1,2
2,Chennai Super Kings,10,S Tyagi,3,4,JA Morkel,18,7,22,11
