innings,team,bowler,overs,maidens,runs,wickets,economy,dots,wides,noballs
1,Chennai Super Kings,JA Morkel,4.0,0,41,0,10.25,7,1,0
1,Chennai Super Kings,JM Kemp,2.1,0,15,0,6.92,6,1,0
1,Chennai Super Kings,L Balaji,4.0,0,36,0,9.0,8,1,0
1,Chennai Super Kings,M Muralitharan,4.0,0,28,0,7.0,12,4,0
1,Chennai Super Kings,R Ashwin,4.0,0,26,1,6.5,9,2,0
1,Chennai Super Kings,S Tyagi,1.5,0,39,0,21.27,0,0,2
2,Deccan Chargers,A Symonds,3.0,0,29,2,9.67,4,0,0
2,Deccan Chargers,Jaskaran Singh,1.0,0,16,0,16.0,2,1,0
2,Deccan Chargers,PP Ojha,4.0,0,28,2,7.0,8,0,0
2,Deccan Chargers,RG Sharma,4.0,0,27,1,6.75,10,0,0
2,Deccan Chargers,RP Singh,3.0,0,30,1,10.0,6,2,0
2,Deccan Chargers,TL Suman,1.0,0,8,0,8.0,1,0,0
2,Deccan Chargers,WPUJC Vaas,4.0,1,21,3,5.25,13,0,0
