innings,team,wicket_number,batter_1,batter_1_runs,batter_1_balls,batter_2,batter_2_runs,batter_2_balls,total_runs,total_balls
1,Mumbai Indians,1,Q de Kock,0,5,RG Sharma,0,0,0,5
1,Mumbai Indians,2,SA Yadav,10,7,RG Sharma,10,11,21,18
1,Mumbai Indians,3,Ishan Kishan,28,32,RG Sharma,31,24,62,56
1,Mumbai Indians,4,RG Sharma,29,10,KA Pollard,12,8,41,18
1,Mumbai Indians,5,KA Pollard,35,12,HH Pandya,30,11,67,23
2,Kings XI Punjab,1,KL Rahul,12,11,MA Agarwal,25,18,38,29
2,Kings XI Punjab,2,KK Nair,0,3,KL Rahul,1,2,1,5
2,Kings XI Punjab,3,N Pooran,14,9,KL Rahul,4,6,21,15
2,Kings XI Punjab,4,GJ Maxwell,9,13,N Pooran,30,18,41,31
2,Kings XI Punjab,5,JDS Neesham,4,4,GJ Maxwell,2,5,6,9
2,Kings XI Punjab,6,JDS Neesham,3,3,SN Khan,1,4,5,7
2,Kings XI Punjab,7,SN Khan,6,4,K Gowtham,3,3,9,7
2,Kings XI Punjab,8,Ravi Bishnoi,1,5,K Gowtham,2,3,3,8
2,Kings XI Punjab,9,Mohammed Shami,2,2,K Gowtham,17,7,19,9
