innings,team,wicket_number,player_out,score,over
1,Mumbai Indians,1,Q de Kock,0,1.5
1,Mumbai Indians,2,SA Yadav,21,4.5
1,Mumbai Indians,3,Ishan Kishan,83,14.1
1,Mumbai Indians,4,RG Sharma,124,17.1
2,Kings XI Punjab,1,MA Agarwal,38,5.5
2,Kings XI Punjab,2,KK Nair,39,6.4
2,Kings XI Punjab,3,KL Rahul,60,9.1
2,Kings XI Punjab,4,N Pooran,101,14.2
2,Kings XI Punjab,5,GJ Maxwell,107,15.5
2,Kings XI Punjab,6,JDS Neesham,112,16.6
2,Kings XI Punjab,7,SN Khan,121,18.1
2,Kings XI Punjab,8,Ravi Bishnoi,124,19.3
