match_number,opponent,batter,runs,balls,fours,sixes,strike_rate,dismissal
4,Sunrisers Hyderabad,AM Nayar,4,3,1,0,133.33,lbw b DW Steyn
4,Sunrisers Hyderabad,AM Rahane,59,53,6,0,111.32,c AJ Finch b A Mishra
4,Sunrisers Hyderabad,SV Samson,3,9,0,0,33.33,c S Dhawan b B Kumar
4,Sunrisers Hyderabad,SR Watson,3,7,0,0,42.86,c KL Rahul b I Sharma
4,Sunrisers Hyderabad,STR Binny,48,32,4,1,150.0,not out
4,Sunrisers Hyderabad,BJ Hodge,1,8,0,0,12.5,c DJG Sammy b A Mishra
4,Sunrisers Hyderabad,R Bhatia,4,3,1,0,133.33,c AJ Finch b DW Steyn
4,Sunrisers Hyderabad,JP Faulkner,8,2,2,0,400.0,not out
7,Kings XI Punjab,AM Nayar,23,20,2,1,115.0,lbw b M Kartik
7,Kings XI Punjab,AM Rahane,13,8,2,0,162.5,run out (GJ Bailey)
7,Kings XI Punjab,SV Samson,52,34,3,4,152.94,b P Awana
7,Kings XI Punjab,SR Watson,50,29,5,3,172.41,b AR Patel
7,Kings XI Punjab,STR Binny,12,8,0,1,150.0,c DA Miller b MG Johnson
7,Kings XI Punjab,SPD Smith,27,15,5,0,180.0,not out
7,Kings XI Punjab,JP Faulkner,8,7,0,1,114.29,not out
10,Chennai Super Kings,AM Nayar,5,7,1,0,71.43,run out (BB McCullum)
10,Chennai Super Kings,AM Rahane,15,12,2,0,125.0,c M Manhas b R Ashwin
10,Chennai Super Kings,SV Samson,16,16,0,2,100.0,c & b RA Jadeja
10,Chennai Super Kings,SR Watson,7,6,0,1,116.67,c BW Hilfenhaus b RA Jadeja
10,Chennai Super Kings,STR Binny,8,11,0,0,72.73,c F du Plessis b MM Sharma
10,Chennai Super Kings,SPD Smith,19,20,1,0,95.0,c F du Plessis b RA Jadeja
10,Chennai Super Kings,R Bhatia,23,20,1,1,115.0,c R Ashwin b BW Hilfenhaus
10,Chennai Super Kings,JP Faulkner,4,2,1,0,200.0,c MS Dhoni b IC Pandey
10,Chennai Super Kings,TG Southee,4,4,1,0,100.0,b RA Jadeja
10,Chennai Super Kings,DS Kulkarni,28,19,0,2,147.37,not out
10,Chennai Super Kings,PV Tambe,2,2,0,0,100.0,"run out (F du Plessis, R Ashwin)"
14,Royal Challengers Bangalore,AM Rahane,23,19,4,0,121.05,c PA Patel b MA Starc
14,Royal Challengers Bangalore,KK Nair,8,12,0,0,66.67,c PA Patel b MA Starc
14,Royal Challengers Bangalore,SV Samson,2,6,0,0,33.33,"run out (YV Takawale, PA Patel)"
14,Royal Challengers Bangalore,AM Nayar,11,17,1,0,64.71,not out
14,Royal Challengers Bangalore,SR Watson,24,24,1,2,100.0,c AB de Villiers b YS Chahal
19,Kolkata Knight Riders,AM Rahane,72,59,6,1,122.03,c SA Yadav b R Vinay Kumar
19,Kolkata Knight Riders,KK Nair,1,5,0,0,20.0,b R Vinay Kumar
19,Kolkata Knight Riders,SV Samson,20,19,4,0,105.26,b Shakib Al Hasan
19,Kolkata Knight Riders,SR Watson,33,24,5,0,137.5,"run out (MK Pandey, MS Bisla)"
19,Kolkata Knight Riders,STR Binny,0,1,0,0,0.0,c MS Bisla b M Morkel
19,Kolkata Knight Riders,SPD Smith,19,11,2,0,172.73,not out
19,Kolkata Knight Riders,JP Faulkner,2,1,0,0,200.0,not out
23,Delhi Daredevils,AM Rahane,12,10,2,0,120.0,c M Vijay b WD Parnell
23,Delhi Daredevils,KK Nair,73,50,8,2,146.0,not out
23,Delhi Daredevils,SV Samson,34,28,2,2,121.43,st KD Karthik b S Nadeem
23,Delhi Daredevils,R Bhatia,17,13,0,1,130.77,b Mohammed Shami
23,Delhi Daredevils,SR Watson,16,10,0,2,160.0,not out
25,Kolkata Knight Riders,AM Rahane,30,22,3,1,136.36,run out (SP Narine)
25,Kolkata Knight Riders,KK Nair,44,35,4,1,125.71,st RV Uthappa b Shakib Al Hasan
25,Kolkata Knight Riders,SV Samson,37,31,3,0,119.35,c MK Pandey b SP Narine
25,Kolkata Knight Riders,SR Watson,31,20,2,2,155.0,c SA Yadav b SP Narine
25,Kolkata Knight Riders,STR Binny,11,9,0,1,122.22,c RN ten Doeschate b R Vinay Kumar
25,Kolkata Knight Riders,SPD Smith,3,2,0,0,150.0,c SA Yadav b R Vinay Kumar
25,Kolkata Knight Riders,JP Faulkner,1,1,0,0,100.0,not out
25,Kolkata Knight Riders,R Bhatia,6,1,0,1,600.0,not out
30,Sunrisers Hyderabad,AM Rahane,0,3,0,0,0.0,c DA Warner b B Kumar
30,Sunrisers Hyderabad,KK Nair,12,9,3,0,133.33,c NV Ojha b DW Steyn
30,Sunrisers Hyderabad,SV Samson,16,16,1,1,100.0,b KV Sharma
30,Sunrisers Hyderabad,SR Watson,11,10,1,0,110.0,c NV Ojha b MC Henriques
30,Sunrisers Hyderabad,STR Binny,12,19,0,0,63.16,run out (DA Warner)
30,Sunrisers Hyderabad,SPD Smith,22,33,0,0,66.67,c IK Pathan b DW Steyn
30,Sunrisers Hyderabad,R Bhatia,4,8,0,0,50.0,c DA Warner b B Kumar
30,Sunrisers Hyderabad,JP Faulkner,4,6,0,0,66.67,c AJ Finch b B Kumar
30,Sunrisers Hyderabad,KW Richardson,1,2,0,0,50.0,c & b B Kumar
30,Sunrisers Hyderabad,DS Kulkarni,7,6,1,0,116.67,not out
30,Sunrisers Hyderabad,PV Tambe,3,7,0,0,42.86,c DW Steyn b IK Pathan
35,Royal Challengers Bangalore,AM Rahane,24,22,3,0,109.09,c PA Patel b YS Chahal
35,Royal Challengers Bangalore,KK Nair,56,39,8,0,143.59,b Yuvraj Singh
35,Royal Challengers Bangalore,SR Watson,1,5,0,0,20.0,b Yuvraj Singh
35,Royal Challengers Bangalore,STR Binny,1,2,0,0,50.0,c RR Rossouw b Yuvraj Singh
35,Royal Challengers Bangalore,SV Samson,13,8,1,1,162.5,c & b Yuvraj Singh
35,Royal Challengers Bangalore,SPD Smith,48,21,4,4,228.57,not out
35,Royal Challengers Bangalore,JP Faulkner,41,17,3,3,241.18,not out
37,Chennai Super Kings,Ankit Sharma,30,27,4,1,111.11,c DR Smith b R Ashwin
37,Chennai Super Kings,SR Watson,51,36,3,4,141.67,b MM Sharma
37,Chennai Super Kings,AM Rahane,4,7,0,0,57.14,"run out (MS Dhoni, BB McCullum)"
37,Chennai Super Kings,KK Nair,8,11,1,0,72.73,b S Badree
37,Chennai Super Kings,STR Binny,22,17,0,2,129.41,c F du Plessis b RA Jadeja
37,Chennai Super Kings,SPD Smith,9,8,1,0,112.5,b MM Sharma
37,Chennai Super Kings,JP Faulkner,1,4,0,0,25.0,b RA Jadeja
37,Chennai Super Kings,DH Yagnik,4,6,0,0,66.67,not out
37,Chennai Super Kings,R Bhatia,7,4,1,0,175.0,c DR Smith b MM Sharma
41,Delhi Daredevils,AM Rahane,64,50,8,1,128.0,b S Nadeem
41,Delhi Daredevils,KK Nair,19,14,1,1,135.71,lbw b S Nadeem
41,Delhi Daredevils,KK Cooper,32,16,2,3,200.0,c R Shukla b JP Duminy
41,Delhi Daredevils,SV Samson,40,25,2,3,160.0,c KM Jadhav b Imran Tahir
41,Delhi Daredevils,STR Binny,0,2,0,0,0.0,st KD Karthik b Imran Tahir
41,Delhi Daredevils,BCJ Cutting,8,6,0,1,133.33,run out (R Shukla)
41,Delhi Daredevils,JP Faulkner,23,8,0,3,287.5,not out
44,Mumbai Indians,KK Nair,48,24,4,3,200.0,c K Santokie b Harbhajan Singh
44,Mumbai Indians,UBT Chand,2,9,0,0,22.22,c MEK Hussey b PP Ojha
44,Mumbai Indians,SR Watson,5,6,1,0,83.33,c AT Rayudu b PP Ojha
44,Mumbai Indians,SV Samson,2,5,0,0,40.0,c AT Rayudu b K Santokie
44,Mumbai Indians,KK Cooper,5,8,0,0,62.5,c KA Pollard b Harbhajan Singh
44,Mumbai Indians,Ankit Sharma,4,3,0,0,133.33,c AT Rayudu b S Gopal
44,Mumbai Indians,STR Binny,2,10,0,0,20.0,st AP Tare b S Gopal
44,Mumbai Indians,BJ Hodge,40,30,0,3,133.33,c RG Sharma b K Santokie
44,Mumbai Indians,JP Faulkner,31,21,1,2,147.62,not out
44,Mumbai Indians,R Bhatia,6,4,1,0,150.0,not out
52,Kings XI Punjab,AM Rahane,23,26,2,0,88.46,b R Dhawan
52,Kings XI Punjab,KK Nair,11,6,2,0,183.33,c GJ Bailey b L Balaji
52,Kings XI Punjab,SV Samson,30,29,2,1,103.45,st WP Saha b Karanveer Singh
52,Kings XI Punjab,SR Watson,0,1,0,0,0.0,b R Dhawan
