match_number,date,opponent,venue,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
5,2025-03-25,Punjab Kings,"Narendra Modi Stadium, Ahmedabad",6,1,0,1,600.0,not out,6
9,2025-03-29,Mumbai Indians,"Narendra Modi Stadium, Ahmedabad",9,7,0,1,128.57,c Tilak Varma b HH Pandya,4
23,2025-04-09,Rajasthan Royals,"Narendra Modi Stadium, Ahmedabad",36,20,4,2,180.0,st SV Samson b M Theekshana,4
26,2025-04-12,Lucknow Super Giants,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",11,6,0,1,183.33,not out,6
39,2025-04-21,Kolkata Knight Riders,"Eden Gardens, Kolkata",11,5,0,1,220.0,not out,5
47,2025-04-28,Rajasthan Royals,"Sawai Mansingh Stadium, Jaipur",5,2,1,0,250.0,not out,6
51,2025-05-02,Sunrisers Hyderabad,"Narendra Modi Stadium, Ahmedabad",6,2,0,1,300.0,not out,5
56,2025-05-06,Mumbai Indians,"Wankhede Stadium, Mumbai",6,6,1,0,100.0,b JJ Bumrah,5
64,2025-05-22,Lucknow Super Giants,"Narendra Modi Stadium, Ahmedabad",57,29,5,3,196.55,c Ravi Bishnoi b Avesh Khan,5
67,2025-05-25,Chennai Super Kings,"Narendra Modi Stadium, Ahmedabad",19,15,0,2,126.67,c M Pathirana b RA Jadeja,5
72,2025-05-30,Mumbai Indians,"Maharaja Yadavindra Singh International Cricket Stadium, New Chandigarh",13,7,0,1,185.71,c SA Yadav b Ashwani Kumar,7
